PetID,target_adopcion_lenta,conjunto_petfinder,ruta_imagen_principal,numero_imagen_principal,PhotoAmt,VideoAmt,image_width,image_height,image_aspect_ratio
bf5d1a04c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bf5d1a04c-1.jpg,1.0,2.0,0,300.0,400.0,0.75
5a60de180,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5a60de180-1.jpg,1.0,4.0,0,300.0,400.0,0.75
360215e23,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\360215e23-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
04d4ce3a4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\04d4ce3a4-1.jpg,1.0,10.0,1,640.0,640.0,1.0
4b02a097c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4b02a097c-1.jpg,1.0,1.0,0,308.0,480.0,0.6416666666666667
f2716e1e5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f2716e1e5-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
bd331b74e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bd331b74e-1.jpg,1.0,8.0,1,400.0,300.0,1.3333333333333333
96a35824d,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\96a35824d-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
2f51acf95,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2f51acf95-1.jpg,1.0,1.0,0,360.0,480.0,0.75
0a8746c09,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0a8746c09-1.jpg,1.0,5.0,0,299.0,399.0,0.7493734335839599
aa07ee8b8,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\aa07ee8b8-1.jpg,1.0,2.0,0,295.0,480.0,0.6145833333333334
509180812,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\509180812-1.jpg,1.0,2.0,0,359.0,480.0,0.7479166666666667
a9b7b72b4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a9b7b72b4-1.jpg,1.0,1.0,0,360.0,480.0,0.75
591909a93,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\591909a93-1.jpg,1.0,3.0,0,225.0,300.0,0.75
16c53ebf9,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\16c53ebf9-1.jpg,1.0,4.0,0,360.0,480.0,0.75
e9b641d69,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e9b641d69-1.jpg,1.0,14.0,0,640.0,360.0,1.7777777777777777
9a6f2f7d3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a6f2f7d3-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
9adf0f234,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9adf0f234-1.jpg,1.0,3.0,0,267.0,400.0,0.6675
49ad94a6a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\49ad94a6a-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
ee459f62d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ee459f62d-1.jpg,1.0,2.0,0,400.0,225.0,1.7777777777777777
a554dbeca,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a554dbeca-1.jpg,1.0,2.0,1,640.0,480.0,1.3333333333333333
dd579722a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dd579722a-1.jpg,1.0,4.0,0,266.0,400.0,0.665
93ea39e5f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\93ea39e5f-1.jpg,1.0,6.0,0,396.0,480.0,0.825
e1e2b0af4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e1e2b0af4-1.jpg,1.0,11.0,0,266.0,400.0,0.665
d05933e84,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d05933e84-1.jpg,1.0,6.0,0,270.0,480.0,0.5625
cdcaefa4b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cdcaefa4b-1.jpg,1.0,1.0,0,360.0,480.0,0.75
7a23819c1,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7a23819c1-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
a8eed143b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a8eed143b-1.jpg,1.0,5.0,0,298.0,400.0,0.745
a4e4b1640,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a4e4b1640-1.jpg,1.0,2.0,0,205.0,400.0,0.5125
83b705aaa,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\83b705aaa-1.jpg,1.0,6.0,0,300.0,400.0,0.75
ed9daa1ae,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ed9daa1ae-1.jpg,1.0,2.0,0,360.0,480.0,0.75
2d7b61eb5,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2d7b61eb5-1.jpg,1.0,1.0,0,300.0,400.0,0.75
eb90062ec,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\eb90062ec-1.jpg,1.0,1.0,0,267.0,400.0,0.6675
2b9fd4034,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2b9fd4034-1.jpg,1.0,4.0,3,299.0,400.0,0.7475
e0667be3b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e0667be3b-1.jpg,1.0,6.0,1,203.0,360.0,0.5638888888888889
bbd8a4220,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bbd8a4220-1.jpg,1.0,5.0,0,400.0,312.0,1.2820512820512822
1f4871c30,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1f4871c30-1.jpg,1.0,3.0,0,360.0,480.0,0.75
5f79b840f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f79b840f-1.jpg,1.0,3.0,0,640.0,623.0,1.0272873194221508
e0be7da0d,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e0be7da0d-1.jpg,1.0,5.0,1,360.0,480.0,0.75
e298c61fc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e298c61fc-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
a6e7b6870,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a6e7b6870-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
2c9f807c1,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2c9f807c1-1.jpg,1.0,1.0,0,400.0,337.0,1.1869436201780414
e2198e9c3,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e2198e9c3-1.jpg,1.0,1.0,0,360.0,480.0,0.75
c49480455,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c49480455-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
9b9cadd98,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9b9cadd98-1.jpg,1.0,5.0,1,640.0,480.0,1.3333333333333333
b8715f663,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b8715f663-1.jpg,1.0,1.0,0,640.0,427.0,1.4988290398126465
c3768e2be,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c3768e2be-1.jpg,1.0,2.0,0,400.0,297.0,1.3468013468013469
d4223dd4c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d4223dd4c-1.jpg,1.0,6.0,0,300.0,400.0,0.75
1811b1412,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1811b1412-1.jpg,1.0,4.0,0,275.0,400.0,0.6875
3dd380ccb,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3dd380ccb-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
f86c83084,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f86c83084-1.jpg,1.0,2.0,0,395.0,400.0,0.9875
4ce29bb83,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4ce29bb83-1.jpg,1.0,2.0,0,300.0,400.0,0.75
7f74af51f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7f74af51f-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
72ec92880,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\72ec92880-1.jpg,1.0,3.0,0,203.0,360.0,0.5638888888888889
1b752d78e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1b752d78e-1.jpg,1.0,5.0,0,400.0,225.0,1.7777777777777777
e40a90daa,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e40a90daa-1.jpg,1.0,4.0,0,203.0,360.0,0.5638888888888889
85327438d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\85327438d-1.jpg,1.0,24.0,6,267.0,400.0,0.6675
8d2afd85f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8d2afd85f-1.jpg,1.0,3.0,0,360.0,480.0,0.75
4c2040263,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4c2040263-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
653f94080,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\653f94080-1.jpg,1.0,2.0,0,640.0,583.0,1.097770154373928
8bed563dd,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8bed563dd-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
c9feb3eb3,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c9feb3eb3-1.jpg,1.0,1.0,0,320.0,400.0,0.8
2e2b3f60c,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2e2b3f60c-1.jpg,1.0,6.0,0,371.0,399.0,0.9298245614035088
7d2e1dd01,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7d2e1dd01-1.jpg,1.0,1.0,0,300.0,400.0,0.75
348a982e2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\348a982e2-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
92bf36222,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\92bf36222-1.jpg,1.0,8.0,0,270.0,480.0,0.5625
5c67a27f5,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5c67a27f5-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
35225eb67,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\35225eb67-1.jpg,1.0,4.0,0,360.0,480.0,0.75
14f3fbc84,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\14f3fbc84-1.jpg,1.0,3.0,0,300.0,400.0,0.75
91568ddf1,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\91568ddf1-1.jpg,1.0,1.0,0,263.0,400.0,0.6575
f5a34370d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f5a34370d-1.jpg,1.0,3.0,0,300.0,400.0,0.75
4a56df934,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4a56df934-1.jpg,1.0,1.0,0,269.0,400.0,0.6725
f759dc332,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f759dc332-1.jpg,1.0,5.0,0,300.0,400.0,0.75
208843e22,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\208843e22-1.jpg,1.0,5.0,0,400.0,209.0,1.9138755980861244
c71d630d8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c71d630d8-1.jpg,1.0,5.0,0,300.0,400.0,0.75
b00ce0fd0,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b00ce0fd0-1.jpg,1.0,2.0,0,640.0,529.0,1.2098298676748582
53cfa1a3c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\53cfa1a3c-1.jpg,1.0,1.0,0,480.0,360.0,1.3333333333333333
283d778d2,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\283d778d2-1.jpg,1.0,3.0,0,355.0,479.0,0.7411273486430062
2e1853b79,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2e1853b79-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333
cf86cc5ea,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cf86cc5ea-1.jpg,1.0,2.0,0,356.0,480.0,0.7416666666666667
092418816,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\092418816-1.jpg,1.0,1.0,0,400.0,301.0,1.3289036544850499
4d43092e3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4d43092e3-1.jpg,1.0,5.0,0,400.0,318.0,1.2578616352201257
4fac67d06,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4fac67d06-1.jpg,1.0,4.0,0,360.0,480.0,0.75
b2048c71d,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b2048c71d-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
11a30eacf,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\11a30eacf-1.jpg,1.0,2.0,0,461.0,470.0,0.9808510638297873
e8ee48e12,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e8ee48e12-1.jpg,1.0,3.0,0,320.0,480.0,0.6666666666666666
682b7b7d0,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\682b7b7d0-1.jpg,1.0,1.0,0,229.0,350.0,0.6542857142857142
9a1a1d801,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a1a1d801-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
ee4acef8d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ee4acef8d-1.jpg,1.0,19.0,0,400.0,300.0,1.3333333333333333
6c06b0725,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c06b0725-1.jpg,1.0,1.0,0,296.0,480.0,0.6166666666666667
5f986901c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f986901c-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
cbef1e6db,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cbef1e6db-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
10b9af23d,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\10b9af23d-1.jpg,1.0,2.0,1,270.0,480.0,0.5625
08fc1372f,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\08fc1372f-1.jpg,1.0,4.0,0,225.0,400.0,0.5625
e681e0cbf,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e681e0cbf-1.jpg,1.0,4.0,0,352.0,400.0,0.88
0722660e0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0722660e0-1.jpg,1.0,3.0,0,288.0,480.0,0.6
a78dcb663,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a78dcb663-1.jpg,1.0,1.0,1,362.0,480.0,0.7541666666666667
6b0da38ae,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6b0da38ae-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333
d45e400b8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d45e400b8-1.jpg,1.0,4.0,1,203.0,360.0,0.5638888888888889
b9cb2f0fd,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b9cb2f0fd-1.jpg,1.0,3.0,0,357.0,478.0,0.7468619246861925
6b91edb8b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6b91edb8b-1.jpg,1.0,4.0,0,360.0,480.0,0.75
a809464ca,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a809464ca-1.jpg,1.0,11.0,0,360.0,480.0,0.75
1542ab941,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1542ab941-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333
79ac40056,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\79ac40056-1.jpg,1.0,1.0,0,359.0,480.0,0.7479166666666667
98128b920,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\98128b920-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
5edc72757,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5edc72757-1.jpg,1.0,7.0,0,300.0,400.0,0.75
a8d44452c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a8d44452c-1.jpg,1.0,5.0,0,640.0,360.0,1.7777777777777777
60786724b,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\60786724b-1.jpg,1.0,1.0,0,400.0,400.0,1.0
fd015c129,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fd015c129-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
6469a2a4a,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6469a2a4a-1.jpg,1.0,5.0,0,225.0,400.0,0.5625
c7f9361f9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c7f9361f9-1.jpg,1.0,1.0,1,640.0,448.0,1.4285714285714286
85952663a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\85952663a-1.jpg,1.0,2.0,0,360.0,480.0,0.75
5f6931436,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f6931436-1.jpg,1.0,4.0,0,360.0,480.0,0.75
db9af2894,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\db9af2894-1.jpg,1.0,12.0,0,400.0,300.0,1.3333333333333333
5e6a7ea61,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5e6a7ea61-1.jpg,1.0,2.0,1,225.0,400.0,0.5625
77bff1468,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\77bff1468-1.jpg,1.0,1.0,0,291.0,400.0,0.7275
31a2e04d7,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\31a2e04d7-1.jpg,1.0,1.0,0,270.0,360.0,0.75
30507c621,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\30507c621-1.jpg,1.0,4.0,0,203.0,360.0,0.5638888888888889
e0764fb9a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e0764fb9a-1.jpg,1.0,3.0,0,360.0,480.0,0.75
7316c548e,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7316c548e-1.jpg,1.0,5.0,0,300.0,399.0,0.7518796992481203
f3abe5d8c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f3abe5d8c-1.jpg,1.0,5.0,0,216.0,288.0,0.75
08b7e05a5,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\08b7e05a5-1.jpg,1.0,1.0,0,640.0,360.0,1.7777777777777777
c0d50b9f1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c0d50b9f1-1.jpg,1.0,3.0,0,203.0,360.0,0.5638888888888889
9cf32e2a6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9cf32e2a6-1.jpg,1.0,3.0,0,640.0,480.0,1.3333333333333333
2b5c446cc,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2b5c446cc-1.jpg,1.0,3.0,0,360.0,480.0,0.75
13be42d0e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\13be42d0e-1.jpg,1.0,5.0,0,300.0,400.0,0.75
5f44a43f4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f44a43f4-1.jpg,1.0,4.0,0,640.0,360.0,1.7777777777777777
482d05dc8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\482d05dc8-1.jpg,1.0,6.0,0,300.0,400.0,0.75
c5b943ccc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c5b943ccc-1.jpg,1.0,6.0,2,203.0,360.0,0.5638888888888889
774bd5a80,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\774bd5a80-1.jpg,1.0,5.0,0,640.0,480.0,1.3333333333333333
5cdb90323,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5cdb90323-1.jpg,1.0,4.0,0,270.0,480.0,0.5625
b35c61109,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b35c61109-1.jpg,1.0,3.0,0,300.0,400.0,0.75
64e7edd37,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\64e7edd37-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
56ba19506,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\56ba19506-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
70900313d,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\70900313d-1.jpg,1.0,11.0,0,298.0,400.0,0.745
2bdf3471b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2bdf3471b-1.jpg,1.0,5.0,0,300.0,400.0,0.75
f53e55959,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f53e55959-1.jpg,1.0,9.0,0,300.0,400.0,0.75
64a3f89ee,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\64a3f89ee-1.jpg,1.0,1.0,0,400.0,299.0,1.3377926421404682
ada6358f5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ada6358f5-1.jpg,1.0,7.0,0,640.0,360.0,1.7777777777777777
ff8e4c708,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ff8e4c708-1.jpg,1.0,9.0,0,300.0,400.0,0.75
efa71e34a,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\efa71e34a-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
46a5f0ba6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\46a5f0ba6-1.jpg,1.0,4.0,0,360.0,480.0,0.75
3f5405630,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3f5405630-1.jpg,1.0,16.0,0,300.0,400.0,0.75
15e5b6d26,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\15e5b6d26-1.jpg,1.0,9.0,0,266.0,400.0,0.665
341420028,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\341420028-1.jpg,1.0,4.0,0,324.0,400.0,0.81
b641cecaf,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b641cecaf-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
bc5ae0001,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bc5ae0001-1.jpg,1.0,1.0,0,356.0,480.0,0.7416666666666667
7af35cc82,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7af35cc82-1.jpg,1.0,5.0,0,225.0,300.0,0.75
8d5f95d9a,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8d5f95d9a-1.jpg,1.0,2.0,0,300.0,400.0,0.75
8fddd8a5b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8fddd8a5b-1.jpg,1.0,1.0,0,640.0,427.0,1.4988290398126465
f291e702a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f291e702a-1.jpg,1.0,7.0,0,400.0,400.0,1.0
b5974bdd0,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b5974bdd0-1.jpg,1.0,8.0,0,398.0,480.0,0.8291666666666667
ec7383d83,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ec7383d83-1.jpg,1.0,5.0,0,240.0,320.0,0.75
4a0d03a9f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4a0d03a9f-1.jpg,1.0,3.0,0,300.0,400.0,0.75
21a7f4896,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\21a7f4896-1.jpg,1.0,1.0,0,264.0,480.0,0.55
500fdf3b1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\500fdf3b1-1.jpg,1.0,5.0,0,400.0,265.0,1.509433962264151
