archivo,indice_local,label,raza_display
train-00002-of-00006.parquet,5807,100,Basenji
train-00002-of-00006.parquet,5808,101,Australian Shepherd
train-00002-of-00006.parquet,5809,101,Australian Shepherd
train-00002-of-00006.parquet,5811,101,Australian Shepherd
train-00002-of-00006.parquet,5813,101,Australian Shepherd
train-00002-of-00006.parquet,5816,101,Australian Shepherd
train-00002-of-00006.parquet,5817,101,Australian Shepherd
train-00002-of-00006.parquet,5818,101,Australian Shepherd
train-00002-of-00006.parquet,5819,101,Australian Shepherd
train-00002-of-00006.parquet,5820,101,Australian Shepherd
train-00002-of-00006.parquet,5821,101,Australian Shepherd
train-00002-of-00006.parquet,5822,101,Australian Shepherd
train-00002-of-00006.parquet,5823,101,Australian Shepherd
train-00002-of-00006.parquet,5824,101,Australian Shepherd
train-00002-of-00006.parquet,5826,101,Australian Shepherd
train-00002-of-00006.parquet,5827,101,Australian Shepherd
train-00002-of-00006.parquet,5828,101,Australian Shepherd
train-00002-of-00006.parquet,5829,101,Australian Shepherd
train-00002-of-00006.parquet,5830,101,Australian Shepherd
train-00002-of-00006.parquet,5831,101,Australian Shepherd
train-00002-of-00006.parquet,5832,101,Australian Shepherd
train-00002-of-00006.parquet,5833,101,Australian Shepherd
train-00002-of-00006.parquet,5834,101,Australian Shepherd
train-00002-of-00006.parquet,5835,101,Australian Shepherd
train-00002-of-00006.parquet,5836,101,Australian Shepherd
train-00002-of-00006.parquet,5837,101,Australian Shepherd
train-00002-of-00006.parquet,5838,101,Australian Shepherd
train-00002-of-00006.parquet,5839,101,Australian Shepherd
train-00002-of-00006.parquet,5840,101,Australian Shepherd
train-00002-of-00006.parquet,5841,101,Australian Shepherd
train-00002-of-00006.parquet,5842,101,Australian Shepherd
train-00002-of-00006.parquet,5843,101,Australian Shepherd
train-00002-of-00006.parquet,5845,101,Australian Shepherd
train-00002-of-00006.parquet,5846,101,Australian Shepherd
train-00002-of-00006.parquet,5847,101,Australian Shepherd
train-00002-of-00006.parquet,5848,101,Australian Shepherd
train-00002-of-00006.parquet,5849,101,Australian Shepherd
train-00002-of-00006.parquet,5850,101,Australian Shepherd
train-00002-of-00006.parquet,5851,101,Australian Shepherd
train-00002-of-00006.parquet,5853,101,Australian Shepherd
train-00002-of-00006.parquet,5854,101,Australian Shepherd
train-00002-of-00006.parquet,5855,101,Australian Shepherd
train-00002-of-00006.parquet,5856,101,Australian Shepherd
train-00002-of-00006.parquet,5857,101,Australian Shepherd
train-00002-of-00006.parquet,5858,101,Australian Shepherd
train-00002-of-00006.parquet,5859,101,Australian Shepherd
train-00002-of-00006.parquet,5860,101,Australian Shepherd
train-00002-of-00006.parquet,5861,101,Australian Shepherd
train-00002-of-00006.parquet,5863,101,Australian Shepherd
train-00002-of-00006.parquet,5864,101,Australian Shepherd
train-00002-of-00006.parquet,5865,101,Australian Shepherd
train-00002-of-00006.parquet,5867,101,Australian Shepherd
train-00002-of-00006.parquet,5868,101,Australian Shepherd
train-00002-of-00006.parquet,5869,101,Australian Shepherd
train-00002-of-00006.parquet,5870,101,Australian Shepherd
train-00002-of-00006.parquet,5871,101,Australian Shepherd
train-00002-of-00006.parquet,5872,101,Australian Shepherd
train-00002-of-00006.parquet,5875,101,Australian Shepherd
train-00002-of-00006.parquet,5876,101,Australian Shepherd
train-00002-of-00006.parquet,5877,101,Australian Shepherd
train-00002-of-00006.parquet,5878,101,Australian Shepherd
train-00002-of-00006.parquet,5879,101,Australian Shepherd
train-00002-of-00006.parquet,5880,101,Australian Shepherd
train-00002-of-00006.parquet,5881,101,Australian Shepherd
train-00002-of-00006.parquet,5882,101,Australian Shepherd
train-00002-of-00006.parquet,5883,101,Australian Shepherd
train-00002-of-00006.parquet,5884,101,Australian Shepherd
train-00002-of-00006.parquet,5885,101,Australian Shepherd
train-00002-of-00006.parquet,5887,101,Australian Shepherd
train-00002-of-00006.parquet,5889,101,Australian Shepherd
train-00002-of-00006.parquet,5891,101,Australian Shepherd
train-00002-of-00006.parquet,5892,101,Australian Shepherd
train-00002-of-00006.parquet,5893,101,Australian Shepherd
train-00002-of-00006.parquet,5894,101,Australian Shepherd
train-00002-of-00006.parquet,5895,101,Australian Shepherd
train-00002-of-00006.parquet,5896,101,Australian Shepherd
train-00002-of-00006.parquet,5897,101,Australian Shepherd
train-00002-of-00006.parquet,5900,101,Australian Shepherd
train-00002-of-00006.parquet,5901,101,Australian Shepherd
train-00002-of-00006.parquet,5902,101,Australian Shepherd
train-00002-of-00006.parquet,5903,101,Australian Shepherd
train-00002-of-00006.parquet,5905,101,Australian Shepherd
train-00002-of-00006.parquet,5906,101,Australian Shepherd
train-00002-of-00006.parquet,5907,101,Australian Shepherd
train-00002-of-00006.parquet,5908,101,Australian Shepherd
train-00002-of-00006.parquet,5909,101,Australian Shepherd
train-00002-of-00006.parquet,5910,101,Australian Shepherd
train-00002-of-00006.parquet,5911,101,Australian Shepherd
train-00002-of-00006.parquet,5912,101,Australian Shepherd
train-00002-of-00006.parquet,5913,101,Australian Shepherd
train-00002-of-00006.parquet,5914,101,Australian Shepherd
train-00002-of-00006.parquet,5915,101,Australian Shepherd
train-00002-of-00006.parquet,5917,101,Australian Shepherd
train-00002-of-00006.parquet,5919,101,Australian Shepherd
train-00002-of-00006.parquet,5920,101,Australian Shepherd
train-00002-of-00006.parquet,5921,101,Australian Shepherd
train-00002-of-00006.parquet,5922,101,Australian Shepherd
train-00002-of-00006.parquet,5924,101,Australian Shepherd
train-00002-of-00006.parquet,5925,101,Australian Shepherd
train-00002-of-00006.parquet,5926,101,Australian Shepherd
train-00002-of-00006.parquet,5928,101,Australian Shepherd
train-00002-of-00006.parquet,5929,101,Australian Shepherd
train-00002-of-00006.parquet,5931,101,Australian Shepherd
train-00002-of-00006.parquet,5932,101,Australian Shepherd
train-00002-of-00006.parquet,5934,101,Australian Shepherd
train-00002-of-00006.parquet,5935,101,Australian Shepherd
train-00002-of-00006.parquet,5936,101,Australian Shepherd
train-00002-of-00006.parquet,5937,101,Australian Shepherd
train-00002-of-00006.parquet,5938,101,Australian Shepherd
train-00002-of-00006.parquet,5939,101,Australian Shepherd
train-00002-of-00006.parquet,5940,101,Australian Shepherd
train-00002-of-00006.parquet,5941,101,Australian Shepherd
train-00002-of-00006.parquet,5943,101,Australian Shepherd
train-00002-of-00006.parquet,5945,101,Australian Shepherd
train-00002-of-00006.parquet,5947,101,Australian Shepherd
train-00002-of-00006.parquet,5948,101,Australian Shepherd
train-00002-of-00006.parquet,5950,101,Australian Shepherd
train-00002-of-00006.parquet,5952,101,Australian Shepherd
train-00002-of-00006.parquet,5955,101,Australian Shepherd
train-00002-of-00006.parquet,5956,101,Australian Shepherd
train-00002-of-00006.parquet,5957,101,Australian Shepherd
train-00002-of-00006.parquet,5958,101,Australian Shepherd
train-00002-of-00006.parquet,5959,101,Australian Shepherd
train-00002-of-00006.parquet,5960,101,Australian Shepherd
train-00002-of-00006.parquet,5961,101,Australian Shepherd
train-00002-of-00006.parquet,5963,101,Australian Shepherd
train-00002-of-00006.parquet,5965,101,Australian Shepherd
train-00002-of-00006.parquet,5966,101,Australian Shepherd
train-00002-of-00006.parquet,5967,101,Australian Shepherd
train-00002-of-00006.parquet,5968,101,Australian Shepherd
train-00002-of-00006.parquet,5969,101,Australian Shepherd
train-00002-of-00006.parquet,5970,101,Australian Shepherd
train-00002-of-00006.parquet,5972,101,Australian Shepherd
train-00002-of-00006.parquet,5973,101,Australian Shepherd
train-00002-of-00006.parquet,5974,101,Australian Shepherd
train-00002-of-00006.parquet,5975,101,Australian Shepherd
train-00002-of-00006.parquet,5976,101,Australian Shepherd
train-00002-of-00006.parquet,5977,101,Australian Shepherd
train-00002-of-00006.parquet,5978,101,Australian Shepherd
train-00002-of-00006.parquet,5979,101,Australian Shepherd
train-00002-of-00006.parquet,5980,101,Australian Shepherd
train-00002-of-00006.parquet,5983,101,Australian Shepherd
train-00002-of-00006.parquet,5984,101,Australian Shepherd
train-00002-of-00006.parquet,5986,101,Australian Shepherd
train-00002-of-00006.parquet,5987,101,Australian Shepherd
train-00002-of-00006.parquet,5988,101,Australian Shepherd
train-00002-of-00006.parquet,5989,101,Australian Shepherd
train-00002-of-00006.parquet,5991,101,Australian Shepherd
train-00002-of-00006.parquet,5992,101,Australian Shepherd
train-00002-of-00006.parquet,5993,101,Australian Shepherd
train-00002-of-00006.parquet,5994,101,Australian Shepherd
train-00002-of-00006.parquet,5995,101,Australian Shepherd
train-00002-of-00006.parquet,5996,101,Australian Shepherd
train-00002-of-00006.parquet,5997,101,Australian Shepherd
train-00002-of-00006.parquet,5999,101,Australian Shepherd
train-00002-of-00006.parquet,6002,101,Australian Shepherd
train-00002-of-00006.parquet,6004,101,Australian Shepherd
train-00002-of-00006.parquet,6005,101,Australian Shepherd
train-00002-of-00006.parquet,6008,101,Australian Shepherd
train-00002-of-00006.parquet,6009,101,Australian Shepherd
train-00002-of-00006.parquet,6012,101,Australian Shepherd
train-00002-of-00006.parquet,6013,102,Maltese Dog
train-00002-of-00006.parquet,6015,102,Maltese Dog
train-00002-of-00006.parquet,6016,102,Maltese Dog
train-00002-of-00006.parquet,6017,102,Maltese Dog
train-00002-of-00006.parquet,6018,102,Maltese Dog
train-00002-of-00006.parquet,6019,102,Maltese Dog
train-00002-of-00006.parquet,6020,102,Maltese Dog
train-00002-of-00006.parquet,6021,102,Maltese Dog
train-00002-of-00006.parquet,6022,102,Maltese Dog
train-00002-of-00006.parquet,6023,102,Maltese Dog
train-00002-of-00006.parquet,6024,102,Maltese Dog
train-00002-of-00006.parquet,6025,102,Maltese Dog
train-00002-of-00006.parquet,6026,102,Maltese Dog
train-00002-of-00006.parquet,6027,102,Maltese Dog
train-00002-of-00006.parquet,6028,102,Maltese Dog
train-00002-of-00006.parquet,6030,102,Maltese Dog
train-00002-of-00006.parquet,6031,102,Maltese Dog
train-00002-of-00006.parquet,6032,102,Maltese Dog
train-00002-of-00006.parquet,6033,102,Maltese Dog
train-00002-of-00006.parquet,6034,102,Maltese Dog
train-00002-of-00006.parquet,6035,102,Maltese Dog
train-00002-of-00006.parquet,6036,102,Maltese Dog
train-00002-of-00006.parquet,6037,102,Maltese Dog
train-00002-of-00006.parquet,6039,102,Maltese Dog
train-00002-of-00006.parquet,6040,102,Maltese Dog
train-00002-of-00006.parquet,6041,102,Maltese Dog
train-00002-of-00006.parquet,6042,102,Maltese Dog
train-00002-of-00006.parquet,6043,102,Maltese Dog
train-00002-of-00006.parquet,6044,102,Maltese Dog
train-00002-of-00006.parquet,6045,102,Maltese Dog
train-00002-of-00006.parquet,6046,102,Maltese Dog
train-00002-of-00006.parquet,6047,102,Maltese Dog
train-00002-of-00006.parquet,6050,102,Maltese Dog
train-00002-of-00006.parquet,6051,102,Maltese Dog
train-00002-of-00006.parquet,6052,102,Maltese Dog
train-00002-of-00006.parquet,6053,102,Maltese Dog
train-00002-of-00006.parquet,6054,102,Maltese Dog
train-00002-of-00006.parquet,6055,102,Maltese Dog
train-00002-of-00006.parquet,6056,102,Maltese Dog
train-00002-of-00006.parquet,6058,102,Maltese Dog
train-00002-of-00006.parquet,6059,102,Maltese Dog
train-00002-of-00006.parquet,6060,102,Maltese Dog
train-00002-of-00006.parquet,6062,102,Maltese Dog
train-00002-of-00006.parquet,6064,102,Maltese Dog
train-00002-of-00006.parquet,6065,102,Maltese Dog
train-00002-of-00006.parquet,6066,102,Maltese Dog
train-00002-of-00006.parquet,6068,102,Maltese Dog
train-00002-of-00006.parquet,6069,102,Maltese Dog
train-00002-of-00006.parquet,6072,102,Maltese Dog
train-00002-of-00006.parquet,6074,102,Maltese Dog
train-00002-of-00006.parquet,6075,102,Maltese Dog
train-00002-of-00006.parquet,6076,102,Maltese Dog
train-00002-of-00006.parquet,6077,102,Maltese Dog
train-00002-of-00006.parquet,6078,102,Maltese Dog
train-00002-of-00006.parquet,6079,102,Maltese Dog
train-00002-of-00006.parquet,6080,102,Maltese Dog
train-00002-of-00006.parquet,6081,102,Maltese Dog
train-00002-of-00006.parquet,6082,102,Maltese Dog
train-00002-of-00006.parquet,6083,102,Maltese Dog
train-00002-of-00006.parquet,6084,102,Maltese Dog
train-00002-of-00006.parquet,6085,102,Maltese Dog
train-00002-of-00006.parquet,6086,102,Maltese Dog
train-00002-of-00006.parquet,6087,102,Maltese Dog
train-00002-of-00006.parquet,6089,102,Maltese Dog
train-00002-of-00006.parquet,6092,102,Maltese Dog
train-00002-of-00006.parquet,6094,102,Maltese Dog
train-00002-of-00006.parquet,6095,102,Maltese Dog
train-00002-of-00006.parquet,6096,102,Maltese Dog
train-00002-of-00006.parquet,6097,102,Maltese Dog
train-00002-of-00006.parquet,6099,102,Maltese Dog
train-00002-of-00006.parquet,6101,102,Maltese Dog
train-00002-of-00006.parquet,6102,102,Maltese Dog
train-00002-of-00006.parquet,6103,102,Maltese Dog
train-00002-of-00006.parquet,6105,102,Maltese Dog
train-00002-of-00006.parquet,6106,102,Maltese Dog
train-00002-of-00006.parquet,6108,102,Maltese Dog
train-00002-of-00006.parquet,6109,102,Maltese Dog
train-00002-of-00006.parquet,6110,102,Maltese Dog
train-00002-of-00006.parquet,6111,102,Maltese Dog
train-00002-of-00006.parquet,6112,102,Maltese Dog
train-00002-of-00006.parquet,6113,102,Maltese Dog
train-00002-of-00006.parquet,6114,102,Maltese Dog
train-00002-of-00006.parquet,6115,102,Maltese Dog
train-00002-of-00006.parquet,6116,102,Maltese Dog
train-00002-of-00006.parquet,6118,102,Maltese Dog
train-00002-of-00006.parquet,6119,102,Maltese Dog
train-00002-of-00006.parquet,6120,102,Maltese Dog
train-00002-of-00006.parquet,6121,102,Maltese Dog
train-00002-of-00006.parquet,6123,102,Maltese Dog
train-00002-of-00006.parquet,6124,102,Maltese Dog
train-00002-of-00006.parquet,6125,102,Maltese Dog
train-00002-of-00006.parquet,6126,102,Maltese Dog
train-00002-of-00006.parquet,6128,102,Maltese Dog
train-00002-of-00006.parquet,6130,102,Maltese Dog
train-00002-of-00006.parquet,6131,102,Maltese Dog
train-00002-of-00006.parquet,6132,102,Maltese Dog
train-00002-of-00006.parquet,6133,102,Maltese Dog
train-00002-of-00006.parquet,6134,102,Maltese Dog
train-00002-of-00006.parquet,6135,102,Maltese Dog
train-00002-of-00006.parquet,6137,102,Maltese Dog
train-00002-of-00006.parquet,6139,102,Maltese Dog
train-00002-of-00006.parquet,6141,102,Maltese Dog
train-00002-of-00006.parquet,6142,102,Maltese Dog
train-00002-of-00006.parquet,6143,102,Maltese Dog
train-00002-of-00006.parquet,6146,102,Maltese Dog
train-00002-of-00006.parquet,6147,102,Maltese Dog
train-00002-of-00006.parquet,6150,102,Maltese Dog
train-00002-of-00006.parquet,6151,102,Maltese Dog
train-00002-of-00006.parquet,6154,102,Maltese Dog
train-00002-of-00006.parquet,6156,102,Maltese Dog
train-00002-of-00006.parquet,6157,102,Maltese Dog
train-00002-of-00006.parquet,6158,102,Maltese Dog
train-00002-of-00006.parquet,6159,102,Maltese Dog
train-00002-of-00006.parquet,6163,102,Maltese Dog
train-00002-of-00006.parquet,6164,102,Maltese Dog
train-00002-of-00006.parquet,6166,102,Maltese Dog
train-00002-of-00006.parquet,6167,102,Maltese Dog
train-00002-of-00006.parquet,6168,102,Maltese Dog
train-00002-of-00006.parquet,6170,102,Maltese Dog
train-00002-of-00006.parquet,6171,102,Maltese Dog
train-00002-of-00006.parquet,6172,102,Maltese Dog
train-00002-of-00006.parquet,6174,102,Maltese Dog
train-00002-of-00006.parquet,6175,102,Maltese Dog
train-00002-of-00006.parquet,6176,102,Maltese Dog
train-00002-of-00006.parquet,6178,102,Maltese Dog
train-00002-of-00006.parquet,6179,102,Maltese Dog
train-00002-of-00006.parquet,6180,102,Maltese Dog
train-00002-of-00006.parquet,6181,102,Maltese Dog
train-00002-of-00006.parquet,6182,102,Maltese Dog
train-00002-of-00006.parquet,6183,102,Maltese Dog
train-00002-of-00006.parquet,6185,102,Maltese Dog
train-00002-of-00006.parquet,6186,102,Maltese Dog
train-00002-of-00006.parquet,6187,102,Maltese Dog
train-00002-of-00006.parquet,6189,102,Maltese Dog
train-00002-of-00006.parquet,6190,102,Maltese Dog
train-00002-of-00006.parquet,6191,102,Maltese Dog
train-00002-of-00006.parquet,6192,102,Maltese Dog
train-00002-of-00006.parquet,6193,102,Maltese Dog
train-00002-of-00006.parquet,6194,102,Maltese Dog
train-00002-of-00006.parquet,6195,102,Maltese Dog
train-00002-of-00006.parquet,6196,102,Maltese Dog
train-00002-of-00006.parquet,6197,102,Maltese Dog
train-00002-of-00006.parquet,6198,102,Maltese Dog
train-00002-of-00006.parquet,6199,102,Maltese Dog
train-00002-of-00006.parquet,6200,102,Maltese Dog
train-00002-of-00006.parquet,6201,102,Maltese Dog
train-00002-of-00006.parquet,6202,102,Maltese Dog
train-00002-of-00006.parquet,6203,102,Maltese Dog
train-00002-of-00006.parquet,6204,102,Maltese Dog
train-00002-of-00006.parquet,6206,102,Maltese Dog
train-00002-of-00006.parquet,6208,102,Maltese Dog
train-00002-of-00006.parquet,6211,102,Maltese Dog
train-00002-of-00006.parquet,6213,102,Maltese Dog
train-00002-of-00006.parquet,6214,102,Maltese Dog
train-00002-of-00006.parquet,6215,102,Maltese Dog
train-00002-of-00006.parquet,6216,102,Maltese Dog
train-00002-of-00006.parquet,6217,102,Maltese Dog
train-00002-of-00006.parquet,6219,102,Maltese Dog
train-00002-of-00006.parquet,6220,102,Maltese Dog
train-00002-of-00006.parquet,6221,102,Maltese Dog
train-00002-of-00006.parquet,6222,103,Japanese Spaniel
train-00002-of-00006.parquet,6223,103,Japanese Spaniel
train-00002-of-00006.parquet,6224,103,Japanese Spaniel
train-00002-of-00006.parquet,6225,103,Japanese Spaniel
train-00002-of-00006.parquet,6226,103,Japanese Spaniel
train-00002-of-00006.parquet,6227,103,Japanese Spaniel
train-00002-of-00006.parquet,6228,103,Japanese Spaniel
train-00002-of-00006.parquet,6230,103,Japanese Spaniel
train-00002-of-00006.parquet,6231,103,Japanese Spaniel
train-00002-of-00006.parquet,6232,103,Japanese Spaniel
train-00002-of-00006.parquet,6233,103,Japanese Spaniel
train-00002-of-00006.parquet,6234,103,Japanese Spaniel
train-00002-of-00006.parquet,6235,103,Japanese Spaniel
train-00002-of-00006.parquet,6238,103,Japanese Spaniel
train-00002-of-00006.parquet,6239,103,Japanese Spaniel
train-00002-of-00006.parquet,6241,103,Japanese Spaniel
train-00002-of-00006.parquet,6242,103,Japanese Spaniel
train-00002-of-00006.parquet,6243,103,Japanese Spaniel
train-00002-of-00006.parquet,6244,103,Japanese Spaniel
train-00002-of-00006.parquet,6246,103,Japanese Spaniel
train-00002-of-00006.parquet,6248,103,Japanese Spaniel
train-00002-of-00006.parquet,6249,103,Japanese Spaniel
train-00002-of-00006.parquet,6252,103,Japanese Spaniel
train-00002-of-00006.parquet,6253,103,Japanese Spaniel
train-00002-of-00006.parquet,6254,103,Japanese Spaniel
train-00002-of-00006.parquet,6255,103,Japanese Spaniel
train-00002-of-00006.parquet,6257,103,Japanese Spaniel
train-00002-of-00006.parquet,6258,103,Japanese Spaniel
train-00002-of-00006.parquet,6259,103,Japanese Spaniel
train-00002-of-00006.parquet,6261,103,Japanese Spaniel
train-00002-of-00006.parquet,6262,103,Japanese Spaniel
train-00002-of-00006.parquet,6263,103,Japanese Spaniel
train-00002-of-00006.parquet,6265,103,Japanese Spaniel
train-00002-of-00006.parquet,6266,103,Japanese Spaniel
train-00002-of-00006.parquet,6267,103,Japanese Spaniel
train-00002-of-00006.parquet,6269,103,Japanese Spaniel
train-00002-of-00006.parquet,6270,103,Japanese Spaniel
train-00002-of-00006.parquet,6271,103,Japanese Spaniel
train-00002-of-00006.parquet,6272,103,Japanese Spaniel
train-00002-of-00006.parquet,6273,103,Japanese Spaniel
train-00002-of-00006.parquet,6274,103,Japanese Spaniel
train-00002-of-00006.parquet,6275,103,Japanese Spaniel
train-00002-of-00006.parquet,6277,103,Japanese Spaniel
train-00002-of-00006.parquet,6279,103,Japanese Spaniel
train-00002-of-00006.parquet,6280,103,Japanese Spaniel
train-00002-of-00006.parquet,6282,103,Japanese Spaniel
train-00002-of-00006.parquet,6283,103,Japanese Spaniel
train-00002-of-00006.parquet,6285,103,Japanese Spaniel
train-00002-of-00006.parquet,6286,103,Japanese Spaniel
train-00002-of-00006.parquet,6287,103,Japanese Spaniel
train-00002-of-00006.parquet,6288,103,Japanese Spaniel
train-00002-of-00006.parquet,6290,103,Japanese Spaniel
train-00002-of-00006.parquet,6291,103,Japanese Spaniel
train-00002-of-00006.parquet,6292,103,Japanese Spaniel
train-00002-of-00006.parquet,6295,103,Japanese Spaniel
train-00002-of-00006.parquet,6296,103,Japanese Spaniel
train-00002-of-00006.parquet,6297,103,Japanese Spaniel
train-00002-of-00006.parquet,6298,103,Japanese Spaniel
train-00002-of-00006.parquet,6299,103,Japanese Spaniel
train-00002-of-00006.parquet,6300,103,Japanese Spaniel
train-00002-of-00006.parquet,6301,103,Japanese Spaniel
train-00002-of-00006.parquet,6302,103,Japanese Spaniel
train-00002-of-00006.parquet,6304,103,Japanese Spaniel
train-00002-of-00006.parquet,6306,103,Japanese Spaniel
train-00002-of-00006.parquet,6307,103,Japanese Spaniel
train-00002-of-00006.parquet,6309,103,Japanese Spaniel
train-00002-of-00006.parquet,6310,103,Japanese Spaniel
train-00002-of-00006.parquet,6311,103,Japanese Spaniel
train-00002-of-00006.parquet,6312,103,Japanese Spaniel
train-00002-of-00006.parquet,6313,103,Japanese Spaniel
train-00002-of-00006.parquet,6316,103,Japanese Spaniel
train-00002-of-00006.parquet,6317,103,Japanese Spaniel
train-00002-of-00006.parquet,6318,103,Japanese Spaniel
train-00002-of-00006.parquet,6319,103,Japanese Spaniel
train-00002-of-00006.parquet,6320,103,Japanese Spaniel
train-00002-of-00006.parquet,6321,103,Japanese Spaniel
train-00002-of-00006.parquet,6323,103,Japanese Spaniel
train-00002-of-00006.parquet,6325,103,Japanese Spaniel
train-00002-of-00006.parquet,6326,103,Japanese Spaniel
train-00002-of-00006.parquet,6327,103,Japanese Spaniel
train-00002-of-00006.parquet,6328,103,Japanese Spaniel
train-00002-of-00006.parquet,6329,103,Japanese Spaniel
train-00002-of-00006.parquet,6331,103,Japanese Spaniel
train-00002-of-00006.parquet,6332,103,Japanese Spaniel
train-00002-of-00006.parquet,6333,103,Japanese Spaniel
train-00002-of-00006.parquet,6334,103,Japanese Spaniel
train-00002-of-00006.parquet,6335,103,Japanese Spaniel
train-00002-of-00006.parquet,6336,103,Japanese Spaniel
train-00002-of-00006.parquet,6338,103,Japanese Spaniel
train-00002-of-00006.parquet,6340,103,Japanese Spaniel
train-00002-of-00006.parquet,6341,103,Japanese Spaniel
train-00002-of-00006.parquet,6342,103,Japanese Spaniel
train-00002-of-00006.parquet,6343,103,Japanese Spaniel
train-00002-of-00006.parquet,6344,103,Japanese Spaniel
train-00002-of-00006.parquet,6345,103,Japanese Spaniel
train-00002-of-00006.parquet,6346,103,Japanese Spaniel
train-00002-of-00006.parquet,6347,103,Japanese Spaniel
train-00002-of-00006.parquet,6348,103,Japanese Spaniel
train-00002-of-00006.parquet,6349,103,Japanese Spaniel
train-00002-of-00006.parquet,6351,103,Japanese Spaniel
train-00002-of-00006.parquet,6352,103,Japanese Spaniel
train-00002-of-00006.parquet,6353,103,Japanese Spaniel
train-00002-of-00006.parquet,6355,103,Japanese Spaniel
train-00002-of-00006.parquet,6356,103,Japanese Spaniel
train-00002-of-00006.parquet,6358,103,Japanese Spaniel
train-00002-of-00006.parquet,6360,103,Japanese Spaniel
train-00002-of-00006.parquet,6362,103,Japanese Spaniel
train-00002-of-00006.parquet,6363,103,Japanese Spaniel
train-00002-of-00006.parquet,6365,103,Japanese Spaniel
train-00002-of-00006.parquet,6366,103,Japanese Spaniel
train-00002-of-00006.parquet,6367,103,Japanese Spaniel
train-00002-of-00006.parquet,6368,103,Japanese Spaniel
train-00002-of-00006.parquet,6369,103,Japanese Spaniel
train-00002-of-00006.parquet,6370,103,Japanese Spaniel
train-00002-of-00006.parquet,6372,103,Japanese Spaniel
train-00002-of-00006.parquet,6373,103,Japanese Spaniel
train-00002-of-00006.parquet,6375,103,Japanese Spaniel
train-00002-of-00006.parquet,6376,103,Japanese Spaniel
train-00002-of-00006.parquet,6377,103,Japanese Spaniel
train-00002-of-00006.parquet,6378,103,Japanese Spaniel
train-00002-of-00006.parquet,6379,103,Japanese Spaniel
train-00002-of-00006.parquet,6380,103,Japanese Spaniel
train-00002-of-00006.parquet,6381,103,Japanese Spaniel
train-00002-of-00006.parquet,6383,103,Japanese Spaniel
train-00002-of-00006.parquet,6386,103,Japanese Spaniel
train-00002-of-00006.parquet,6387,103,Japanese Spaniel
train-00002-of-00006.parquet,6388,103,Japanese Spaniel
train-00002-of-00006.parquet,6389,103,Japanese Spaniel
train-00002-of-00006.parquet,6392,103,Japanese Spaniel
train-00002-of-00006.parquet,6393,103,Japanese Spaniel
train-00002-of-00006.parquet,6394,103,Japanese Spaniel
train-00002-of-00006.parquet,6395,103,Japanese Spaniel
train-00002-of-00006.parquet,6396,103,Japanese Spaniel
train-00002-of-00006.parquet,6397,103,Japanese Spaniel
train-00002-of-00006.parquet,6399,103,Japanese Spaniel
train-00002-of-00006.parquet,6402,103,Japanese Spaniel
train-00002-of-00006.parquet,6403,103,Japanese Spaniel
train-00002-of-00006.parquet,6404,103,Japanese Spaniel
train-00002-of-00006.parquet,6406,103,Japanese Spaniel
train-00002-of-00006.parquet,6407,103,Japanese Spaniel
train-00002-of-00006.parquet,6408,103,Japanese Spaniel
train-00002-of-00006.parquet,6409,103,Japanese Spaniel
train-00002-of-00006.parquet,6411,103,Japanese Spaniel
train-00002-of-00006.parquet,6412,103,Japanese Spaniel
train-00002-of-00006.parquet,6413,103,Japanese Spaniel
train-00002-of-00006.parquet,6414,103,Japanese Spaniel
train-00002-of-00006.parquet,6415,103,Japanese Spaniel
train-00002-of-00006.parquet,6416,103,Japanese Spaniel
train-00002-of-00006.parquet,6417,103,Japanese Spaniel
train-00002-of-00006.parquet,6418,103,Japanese Spaniel
train-00002-of-00006.parquet,6419,103,Japanese Spaniel
train-00002-of-00006.parquet,6420,103,Japanese Spaniel
train-00002-of-00006.parquet,6421,103,Japanese Spaniel
train-00002-of-00006.parquet,6422,103,Japanese Spaniel
train-00002-of-00006.parquet,6423,103,Japanese Spaniel
train-00002-of-00006.parquet,6424,103,Japanese Spaniel
train-00002-of-00006.parquet,6425,103,Japanese Spaniel
train-00002-of-00006.parquet,6427,103,Japanese Spaniel
train-00002-of-00006.parquet,6429,103,Japanese Spaniel
train-00002-of-00006.parquet,6430,103,Japanese Spaniel
train-00002-of-00006.parquet,6431,104,Cane Carso
train-00002-of-00006.parquet,6432,104,Cane Carso
train-00002-of-00006.parquet,6433,104,Cane Carso
train-00002-of-00006.parquet,6434,104,Cane Carso
train-00002-of-00006.parquet,6435,104,Cane Carso
train-00002-of-00006.parquet,6436,104,Cane Carso
train-00002-of-00006.parquet,6437,104,Cane Carso
train-00002-of-00006.parquet,6438,104,Cane Carso
train-00002-of-00006.parquet,6439,104,Cane Carso
train-00002-of-00006.parquet,6440,104,Cane Carso
train-00002-of-00006.parquet,6441,104,Cane Carso
train-00002-of-00006.parquet,6443,104,Cane Carso
train-00002-of-00006.parquet,6447,104,Cane Carso
train-00002-of-00006.parquet,6449,104,Cane Carso
train-00002-of-00006.parquet,6450,104,Cane Carso
train-00002-of-00006.parquet,6453,104,Cane Carso
train-00002-of-00006.parquet,6455,104,Cane Carso
train-00002-of-00006.parquet,6456,104,Cane Carso
train-00002-of-00006.parquet,6458,104,Cane Carso
train-00002-of-00006.parquet,6459,104,Cane Carso
