PetID,ruta_imagen_principal,conjunto_petfinder,raza_principal,raza_secundaria,prob_adopcion_lenta_petfinder_final,pred_adopcion_lenta_petfinder_final,nivel_riesgo_relativo,origen_score_petfinder_final
1f33216f7,data/raw_petfinder/train_images/1f33216f7-1.jpg,train,Mixed Breed,Mixed Breed,0.625407078118906,1,Alto,OOF desarrollo
ef4059fae,data/raw_petfinder/train_images/ef4059fae-1.jpg,train,Labrador Retriever,Mixed Breed,0.4373340341394014,1,Bajo,OOF desarrollo
ef7c5813c,data/raw_petfinder/train_images/ef7c5813c-1.jpg,train,Labrador Retriever,Mixed Breed,0.4741363823092611,1,Medio,OOF desarrollo
fd48a560c,data/raw_petfinder/train_images/fd48a560c-1.jpg,test,Mixed Breed,,0.5594657613364526,1,Medio,Test fuera de muestra
210b8d077,data/raw_petfinder/train_images/210b8d077-1.jpg,train,Mixed Breed,,0.3210168540770688,0,Bajo,OOF desarrollo
6ba094bf4,data/raw_petfinder/train_images/6ba094bf4-1.jpg,train,Mixed Breed,,0.5416165725633713,1,Medio,OOF desarrollo
96462a567,data/raw_petfinder/train_images/96462a567-1.jpg,train,Mixed Breed,,0.3601287349680786,0,Bajo,OOF desarrollo
146aa46b3,data/raw_petfinder/train_images/146aa46b3-1.jpg,train,Mixed Breed,,0.6420692997221165,1,Alto,OOF desarrollo
5f5d44f43,data/raw_petfinder/train_images/5f5d44f43-1.jpg,train,Mixed Breed,,0.6222820937247295,1,Alto,OOF desarrollo
1930bcf64,data/raw_petfinder/train_images/1930bcf64-1.jpg,test,Mixed Breed,,0.3271558834517382,0,Bajo,Test fuera de muestra
b586e1ea4,data/raw_petfinder/train_images/b586e1ea4-1.jpg,train,Mixed Breed,,0.7842828720039172,1,Alto,OOF desarrollo
428fd4ef7,data/raw_petfinder/train_images/428fd4ef7-1.jpg,train,Mixed Breed,,0.6503118855829496,1,Alto,OOF desarrollo
ef8d291b0,data/raw_petfinder/train_images/ef8d291b0-1.jpg,valid,Mixed Breed,,0.6339964968311673,1,Alto,OOF desarrollo
5597af31b,data/raw_petfinder/train_images/5597af31b-1.jpg,test,Mixed Breed,,0.8021210631866806,1,Alto,Test fuera de muestra
52ec30101,data/raw_petfinder/train_images/52ec30101-1.jpg,test,Mixed Breed,,0.7118988638638528,1,Alto,Test fuera de muestra
9ee7776db,data/raw_petfinder/train_images/9ee7776db-1.jpg,test,Mixed Breed,,0.3442518429223842,0,Bajo,Test fuera de muestra
14dcf6ec8,data/raw_petfinder/train_images/14dcf6ec8-1.jpg,train,Mixed Breed,,0.3345506393638487,0,Bajo,OOF desarrollo
8db729086,data/raw_petfinder/train_images/8db729086-1.jpg,train,Mixed Breed,,0.7530302941864927,1,Alto,OOF desarrollo
58bfbd845,data/raw_petfinder/train_images/58bfbd845-1.jpg,train,Mixed Breed,,0.6391126936190996,1,Alto,OOF desarrollo
109d21b69,data/raw_petfinder/train_images/109d21b69-1.jpg,valid,Mixed Breed,,0.643589674333308,1,Alto,OOF desarrollo
b28bc9e65,data/raw_petfinder/train_images/b28bc9e65-1.jpg,train,Mixed Breed,,0.6420008056418571,1,Alto,OOF desarrollo
863947277,data/raw_petfinder/train_images/863947277-1.jpg,valid,Mixed Breed,,0.8008558908514922,1,Alto,OOF desarrollo
2ac3ca459,data/raw_petfinder/train_images/2ac3ca459-1.jpg,train,Labrador Retriever,,0.4614360318728453,1,Medio,OOF desarrollo
a3740bea8,data/raw_petfinder/train_images/a3740bea8-1.jpg,valid,Mixed Breed,,0.4640365244495027,1,Medio,OOF desarrollo
cc628c147,data/raw_petfinder/train_images/cc628c147-1.jpg,test,Spitz,,0.6885033329857961,1,Alto,Test fuera de muestra
0c47e700c,data/raw_petfinder/train_images/0c47e700c-1.jpg,train,Poodle,,0.3244723927449926,0,Bajo,OOF desarrollo
76017363e,data/raw_petfinder/train_images/76017363e-1.jpg,train,Mixed Breed,Mixed Breed,0.3902270367032145,1,Bajo,OOF desarrollo
8de1c1ca1,data/raw_petfinder/train_images/8de1c1ca1-1.jpg,train,Mixed Breed,,0.4018559002150856,1,Bajo,OOF desarrollo
c432261a7,data/raw_petfinder/train_images/c432261a7-1.jpg,train,Mixed Breed,,0.3195815166026174,0,Bajo,OOF desarrollo
df9cc49a1,data/raw_petfinder/train_images/df9cc49a1-1.jpg,train,Mixed Breed,Mixed Breed,0.4819951006869779,1,Medio,OOF desarrollo
07e6b5eae,data/raw_petfinder/train_images/07e6b5eae-1.jpg,valid,Labrador Retriever,Mixed Breed,0.2962027424920853,0,Bajo,OOF desarrollo
0ff50cbd5,data/raw_petfinder/train_images/0ff50cbd5-1.jpg,train,Mixed Breed,,0.4554211812764578,1,Bajo,OOF desarrollo
8310e47df,data/raw_petfinder/train_images/8310e47df-1.jpg,valid,Mixed Breed,Mixed Breed,0.4549695884689328,1,Bajo,OOF desarrollo
dd4f3b8a8,data/raw_petfinder/train_images/dd4f3b8a8-1.jpg,valid,Mixed Breed,,0.3838685736564617,0,Bajo,OOF desarrollo
39816161d,data/raw_petfinder/train_images/39816161d-1.jpg,test,Mixed Breed,,0.392919096142352,1,Bajo,Test fuera de muestra
9d70a0499,data/raw_petfinder/train_images/9d70a0499-1.jpg,train,Mixed Breed,,0.4040317709155255,1,Bajo,OOF desarrollo
4a2270c3e,data/raw_petfinder/train_images/4a2270c3e-1.jpg,train,Mixed Breed,,0.4655242754185245,1,Medio,OOF desarrollo
d76e9dedd,data/raw_petfinder/train_images/d76e9dedd-1.jpg,train,Spitz,Mixed Breed,0.4252139840019452,1,Bajo,OOF desarrollo
d1f80f7d1,data/raw_petfinder/train_images/d1f80f7d1-1.jpg,train,Mixed Breed,,0.6089256869538516,1,Alto,OOF desarrollo
1d4adbcc2,data/raw_petfinder/train_images/1d4adbcc2-1.jpg,test,Mixed Breed,Mixed Breed,0.5991542527191696,1,Medio,Test fuera de muestra
7986a1870,data/raw_petfinder/train_images/7986a1870-1.jpg,test,Mixed Breed,,0.5696301942728011,1,Medio,Test fuera de muestra
15538a661,data/raw_petfinder/train_images/15538a661-1.jpg,train,Labrador Retriever,Mixed Breed,0.5947109821264724,1,Medio,OOF desarrollo
6bb85e53d,data/raw_petfinder/train_images/6bb85e53d-1.jpg,train,Mixed Breed,,0.597207105821807,1,Medio,OOF desarrollo
7a1f83080,data/raw_petfinder/train_images/7a1f83080-1.jpg,test,Mixed Breed,,0.4805484453473575,1,Medio,Test fuera de muestra
bbaa4a431,data/raw_petfinder/train_images/bbaa4a431-1.jpg,test,Mixed Breed,Mixed Breed,0.7831634895552468,1,Alto,Test fuera de muestra
10bbe5ea4,data/raw_petfinder/train_images/10bbe5ea4-1.jpg,test,Mixed Breed,,0.4532478728652097,1,Bajo,Test fuera de muestra
ffb33c204,data/raw_petfinder/train_images/ffb33c204-1.jpg,train,Mixed Breed,,0.4503901949803679,1,Bajo,OOF desarrollo
54ec12bf6,data/raw_petfinder/train_images/54ec12bf6-1.jpg,train,Mixed Breed,,0.3919152739766465,1,Bajo,OOF desarrollo
ded8d95c0,data/raw_petfinder/train_images/ded8d95c0-1.jpg,test,Mixed Breed,,0.7371422462041577,1,Alto,Test fuera de muestra
f8b975c1f,data/raw_petfinder/train_images/f8b975c1f-1.jpg,train,Mixed Breed,,0.6770230408469227,1,Alto,OOF desarrollo
311157c79,data/raw_petfinder/train_images/311157c79-1.jpg,valid,Mixed Breed,,0.5515432059709955,1,Medio,OOF desarrollo
ad6992c20,data/raw_petfinder/train_images/ad6992c20-1.jpg,train,Dachshund,Mixed Breed,0.4557438472863344,1,Bajo,OOF desarrollo
4c0de1708,data/raw_petfinder/train_images/4c0de1708-1.jpg,train,Poodle,Maltese,0.5875211844172301,1,Medio,OOF desarrollo
f5de721c8,data/raw_petfinder/train_images/f5de721c8-1.jpg,valid,Mixed Breed,,0.6339676753429839,1,Alto,OOF desarrollo
fe2cc3feb,data/raw_petfinder/train_images/fe2cc3feb-1.jpg,test,Mixed Breed,,0.3358511687723589,0,Bajo,Test fuera de muestra
24e800fa6,data/raw_petfinder/train_images/24e800fa6-1.jpg,train,Terrier,Mixed Breed,0.3638991307583789,0,Bajo,OOF desarrollo
02cf14499,data/raw_petfinder/train_images/02cf14499-1.jpg,train,Mixed Breed,,0.5744041664892412,1,Medio,OOF desarrollo
521e214ec,data/raw_petfinder/train_images/521e214ec-1.jpg,valid,Mixed Breed,,0.7805551033677547,1,Alto,OOF desarrollo
edd25890d,data/raw_petfinder/train_images/edd25890d-1.jpg,train,Golden Retriever,,0.4397703580749224,1,Bajo,OOF desarrollo
3d9b4bdc1,data/raw_petfinder/train_images/3d9b4bdc1-1.jpg,train,Mixed Breed,Mixed Breed,0.5229451116753637,1,Medio,OOF desarrollo
a1eb5f685,data/raw_petfinder/train_images/a1eb5f685-1.jpg,train,Mixed Breed,,0.4494333346086574,1,Bajo,OOF desarrollo
89792afe0,data/raw_petfinder/train_images/89792afe0-1.jpg,train,Mixed Breed,,0.4761522974977502,1,Medio,OOF desarrollo
c7f20f68c,data/raw_petfinder/train_images/c7f20f68c-1.jpg,train,Mixed Breed,Mixed Breed,0.8432465582803297,1,Alto,OOF desarrollo
e2c1b469e,data/raw_petfinder/train_images/e2c1b469e-1.jpg,train,Mixed Breed,Mixed Breed,0.4276252391180293,1,Bajo,OOF desarrollo
784ec5ba3,data/raw_petfinder/train_images/784ec5ba3-1.jpg,valid,Golden Retriever,Mixed Breed,0.5247459463585556,1,Medio,OOF desarrollo
65de38d1d,data/raw_petfinder/train_images/65de38d1d-1.jpg,train,Poodle,,0.2982881082494076,0,Bajo,OOF desarrollo
117059fe3,data/raw_petfinder/train_images/117059fe3-1.jpg,train,Pit Bull Terrier,,0.6863653325879925,1,Alto,OOF desarrollo
ac813296c,data/raw_petfinder/train_images/ac813296c-1.jpg,test,Mixed Breed,Beagle,0.7170883935093474,1,Alto,Test fuera de muestra
e456bf863,data/raw_petfinder/train_images/e456bf863-1.jpg,train,Mixed Breed,,0.3958295524839684,1,Bajo,OOF desarrollo
6b10d4880,data/raw_petfinder/train_images/6b10d4880-1.jpg,train,Yorkshire Terrier Yorkie,,0.3338429218994728,0,Bajo,OOF desarrollo
67839e63d,data/raw_petfinder/train_images/67839e63d-1.jpg,train,Labrador Retriever,Mixed Breed,0.3799333149470589,0,Bajo,OOF desarrollo
77014fe37,data/raw_petfinder/train_images/77014fe37-1.jpg,train,Mixed Breed,,0.8676843560304579,1,Alto,OOF desarrollo
8f1105e2a,data/raw_petfinder/train_images/8f1105e2a-1.jpg,train,Mixed Breed,,0.590889519126749,1,Medio,OOF desarrollo
55247ed35,data/raw_petfinder/train_images/55247ed35-1.jpg,test,Mixed Breed,,0.6227803535640245,1,Alto,Test fuera de muestra
6220663ba,data/raw_petfinder/train_images/6220663ba-1.jpg,train,Mixed Breed,Husky,0.7369003290194691,1,Alto,OOF desarrollo
b5486d844,data/raw_petfinder/train_images/b5486d844-1.jpg,train,Mixed Breed,,0.3626388469838387,0,Bajo,OOF desarrollo
48a2123f4,data/raw_petfinder/train_images/48a2123f4-1.jpg,train,Labrador Retriever,Mixed Breed,0.3229035840305589,0,Bajo,OOF desarrollo
d6ff1af86,data/raw_petfinder/train_images/d6ff1af86-1.jpg,train,Mixed Breed,,0.5307896896402289,1,Medio,OOF desarrollo
d76134f00,data/raw_petfinder/train_images/d76134f00-1.jpg,train,Mixed Breed,Terrier,0.3826531530841358,0,Bajo,OOF desarrollo
48594b089,data/raw_petfinder/train_images/48594b089-1.jpg,train,Mixed Breed,,0.3719407945889568,0,Bajo,OOF desarrollo
53f434ae8,data/raw_petfinder/train_images/53f434ae8-1.jpg,train,Mixed Breed,,0.8931286660064159,1,Alto,OOF desarrollo
e1a2d9477,data/raw_petfinder/train_images/e1a2d9477-1.jpg,train,Golden Retriever,Mixed Breed,0.4700023994273035,1,Medio,OOF desarrollo
558ca2c00,data/raw_petfinder/train_images/558ca2c00-1.jpg,train,Chihuahua,,0.2162900074459479,0,Bajo,OOF desarrollo
9deb1340f,data/raw_petfinder/train_images/9deb1340f-1.jpg,train,Mixed Breed,,0.5874572822590965,1,Medio,OOF desarrollo
3dae967f1,data/raw_petfinder/train_images/3dae967f1-1.jpg,valid,Mixed Breed,Mixed Breed,0.766617300140175,1,Alto,OOF desarrollo
a90161422,data/raw_petfinder/train_images/a90161422-1.jpg,test,Mixed Breed,,0.5581720183832513,1,Medio,Test fuera de muestra
67af2d880,data/raw_petfinder/train_images/67af2d880-1.jpg,train,Mixed Breed,,0.7950992799199113,1,Alto,OOF desarrollo
1e45f7387,data/raw_petfinder/train_images/1e45f7387-1.jpg,test,Mixed Breed,,0.4718082584279535,1,Medio,Test fuera de muestra
662564431,data/raw_petfinder/train_images/662564431-1.jpg,train,Mixed Breed,,0.4960716920095945,1,Medio,OOF desarrollo
73ec4c916,data/raw_petfinder/train_images/73ec4c916-1.jpg,train,Mixed Breed,,0.6131933521485555,1,Alto,OOF desarrollo
419d296e7,data/raw_petfinder/train_images/419d296e7-1.jpg,valid,Mixed Breed,,0.6731719463350234,1,Alto,OOF desarrollo
4dff83c9f,data/raw_petfinder/train_images/4dff83c9f-1.jpg,test,Mixed Breed,,0.2733155440360182,0,Bajo,Test fuera de muestra
8cee52ff2,data/raw_petfinder/train_images/8cee52ff2-1.jpg,train,Mixed Breed,,0.6900923682338365,1,Alto,OOF desarrollo
0cbe33a44,data/raw_petfinder/train_images/0cbe33a44-1.jpg,train,Spitz,,0.4214105532221547,1,Bajo,OOF desarrollo
91c4cb54d,data/raw_petfinder/train_images/91c4cb54d-1.jpg,test,Scottish Terrier Scottie,Mixed Breed,0.398553519569881,1,Bajo,Test fuera de muestra
2a6bb49f5,data/raw_petfinder/train_images/2a6bb49f5-1.jpg,train,Mixed Breed,,0.3752088772162805,0,Bajo,OOF desarrollo
d08efa704,data/raw_petfinder/train_images/d08efa704-1.jpg,test,Silky Terrier,,0.5030665650532775,1,Medio,Test fuera de muestra
c70867d90,data/raw_petfinder/train_images/c70867d90-1.jpg,test,German Shepherd Dog,,0.3747990956890737,0,Bajo,Test fuera de muestra
f11772123,data/raw_petfinder/train_images/f11772123-1.jpg,train,Mixed Breed,Mixed Breed,0.6132240213466652,1,Alto,OOF desarrollo
eec3cbd6e,data/raw_petfinder/train_images/eec3cbd6e-1.jpg,train,Mixed Breed,Labrador Retriever,0.5528155620300716,1,Medio,OOF desarrollo
ee8bf2efb,data/raw_petfinder/train_images/ee8bf2efb-1.jpg,train,Mixed Breed,Mixed Breed,0.6563865091003807,1,Alto,OOF desarrollo
44a541574,data/raw_petfinder/train_images/44a541574-1.jpg,test,Golden Retriever,,0.5447702060202068,1,Medio,Test fuera de muestra
8bf424910,data/raw_petfinder/train_images/8bf424910-1.jpg,train,Mixed Breed,,0.3536127203898151,0,Bajo,OOF desarrollo
f135e422d,data/raw_petfinder/train_images/f135e422d-1.jpg,test,Mixed Breed,Rottweiler,0.3371817588288172,0,Bajo,Test fuera de muestra
09ef02857,data/raw_petfinder/train_images/09ef02857-1.jpg,train,Mixed Breed,,0.6734993754977634,1,Alto,OOF desarrollo
847a8b31d,data/raw_petfinder/train_images/847a8b31d-1.jpg,valid,Mixed Breed,,0.8189385111952543,1,Alto,OOF desarrollo
6c44c99ef,data/raw_petfinder/train_images/6c44c99ef-1.jpg,train,Mixed Breed,,0.7200384276671195,1,Alto,OOF desarrollo
9160fdb5f,data/raw_petfinder/train_images/9160fdb5f-1.jpg,test,Mixed Breed,,0.5836817737902165,1,Medio,Test fuera de muestra
8132fabfd,data/raw_petfinder/train_images/8132fabfd-1.jpg,train,Mixed Breed,Mixed Breed,0.4100128353817467,1,Bajo,OOF desarrollo
0244298a9,data/raw_petfinder/train_images/0244298a9-1.jpg,test,Mixed Breed,,0.4166740403845858,1,Bajo,Test fuera de muestra
787a8c11d,data/raw_petfinder/train_images/787a8c11d-1.jpg,train,Pekingese,,0.6713856526695179,1,Alto,OOF desarrollo
35d9045fb,data/raw_petfinder/train_images/35d9045fb-1.jpg,valid,Mixed Breed,,0.4774871899167979,1,Medio,OOF desarrollo
8cc02d983,data/raw_petfinder/train_images/8cc02d983-1.jpg,test,Mixed Breed,,0.528034834719115,1,Medio,Test fuera de muestra
01928bd13,data/raw_petfinder/train_images/01928bd13-1.jpg,train,Cocker Spaniel,Cocker Spaniel,0.3622935331224091,0,Bajo,OOF desarrollo
618bb4def,data/raw_petfinder/train_images/618bb4def-1.jpg,valid,Mixed Breed,Mixed Breed,0.7870833967567725,1,Alto,OOF desarrollo
3a8f24615,data/raw_petfinder/train_images/3a8f24615-1.jpg,valid,Golden Retriever,,0.3910693280850093,1,Bajo,OOF desarrollo
bbdcd94a9,data/raw_petfinder/train_images/bbdcd94a9-1.jpg,train,West Highland White Terrier Westie,Mixed Breed,0.4936221622280807,1,Medio,OOF desarrollo
e239373ff,data/raw_petfinder/train_images/e239373ff-1.jpg,valid,Mixed Breed,,0.4219262306702463,1,Bajo,OOF desarrollo
3517189ab,data/raw_petfinder/train_images/3517189ab-1.jpg,train,Mixed Breed,,0.3299970762801867,0,Bajo,OOF desarrollo
b73c5a1b7,data/raw_petfinder/train_images/b73c5a1b7-1.jpg,train,Mixed Breed,,0.8721282668912036,1,Alto,OOF desarrollo
7193a5332,data/raw_petfinder/train_images/7193a5332-1.jpg,train,Mixed Breed,,0.7378838832131027,1,Alto,OOF desarrollo
81670cf7e,data/raw_petfinder/train_images/81670cf7e-1.jpg,test,Mixed Breed,,0.2616667197252875,0,Bajo,Test fuera de muestra
055825f1c,data/raw_petfinder/train_images/055825f1c-1.jpg,test,Mixed Breed,Mixed Breed,0.4950087519395409,1,Medio,Test fuera de muestra
a37a24a58,data/raw_petfinder/train_images/a37a24a58-1.jpg,train,Hound,Mixed Breed,0.6782490261341126,1,Alto,OOF desarrollo
a12589a09,data/raw_petfinder/train_images/a12589a09-1.jpg,train,Mixed Breed,,0.4205022951838592,1,Bajo,OOF desarrollo
8e343f4df,data/raw_petfinder/train_images/8e343f4df-1.jpg,train,Mixed Breed,,0.4301178269938013,1,Bajo,OOF desarrollo
3c43b7541,data/raw_petfinder/train_images/3c43b7541-1.jpg,train,Mixed Breed,,0.6602182065686806,1,Alto,OOF desarrollo
3e9a56447,data/raw_petfinder/train_images/3e9a56447-1.jpg,train,Mixed Breed,Dalmatian,0.6088594310041239,1,Alto,OOF desarrollo
dc9557824,data/raw_petfinder/train_images/dc9557824-1.jpg,train,Mixed Breed,,0.6749759180958059,1,Alto,OOF desarrollo
4ad9ea6f0,data/raw_petfinder/train_images/4ad9ea6f0-1.jpg,train,Mixed Breed,,0.670967140255007,1,Alto,OOF desarrollo
1d5a59ca9,data/raw_petfinder/train_images/1d5a59ca9-1.jpg,test,Mixed Breed,Mixed Breed,0.494884099231393,1,Medio,Test fuera de muestra
113bc00e8,data/raw_petfinder/train_images/113bc00e8-1.jpg,train,Mixed Breed,,0.612090946762592,1,Alto,OOF desarrollo
0c200f7a6,data/raw_petfinder/train_images/0c200f7a6-1.jpg,train,Airedale Terrier,,0.3872977950582774,0,Bajo,OOF desarrollo
967fa3210,data/raw_petfinder/train_images/967fa3210-1.jpg,valid,Mixed Breed,,0.8553866732963064,1,Alto,OOF desarrollo
525947b88,data/raw_petfinder/train_images/525947b88-1.jpg,train,Poodle,Poodle,0.5814230988812723,1,Medio,OOF desarrollo
62817491e,data/raw_petfinder/train_images/62817491e-1.jpg,test,Mixed Breed,,0.4803754403738118,1,Medio,Test fuera de muestra
a6396a580,data/raw_petfinder/train_images/a6396a580-1.jpg,train,Silky Terrier,Mixed Breed,0.5948122637052663,1,Medio,OOF desarrollo
a40a8c0ce,data/raw_petfinder/train_images/a40a8c0ce-1.jpg,valid,Mixed Breed,,0.423249906677931,1,Bajo,OOF desarrollo
40ea976de,data/raw_petfinder/train_images/40ea976de-1.jpg,train,Labrador Retriever,,0.3246651470282716,0,Bajo,OOF desarrollo
f4c9a0b24,data/raw_petfinder/train_images/f4c9a0b24-1.jpg,train,Mixed Breed,Spitz,0.4818799757490187,1,Medio,OOF desarrollo
a6a0b1762,data/raw_petfinder/train_images/a6a0b1762-1.jpg,train,Mixed Breed,,0.7064814988776489,1,Alto,OOF desarrollo
a7d65135d,data/raw_petfinder/train_images/a7d65135d-1.jpg,valid,Mixed Breed,,0.5694130014140678,1,Medio,OOF desarrollo
adfa73768,data/raw_petfinder/train_images/adfa73768-1.jpg,train,Mixed Breed,,0.661607274293801,1,Alto,OOF desarrollo
93bffe78b,data/raw_petfinder/train_images/93bffe78b-1.jpg,test,Mixed Breed,,0.6742824677940398,1,Alto,Test fuera de muestra
5accbdfad,data/raw_petfinder/train_images/5accbdfad-1.jpg,test,Mixed Breed,,0.5373672312497239,1,Medio,Test fuera de muestra
6c7db281b,data/raw_petfinder/train_images/6c7db281b-1.jpg,train,Mixed Breed,Terrier,0.6878140206912494,1,Alto,OOF desarrollo
ac6adc2e4,data/raw_petfinder/train_images/ac6adc2e4-1.jpg,train,Mixed Breed,Mixed Breed,0.3127427095386478,0,Bajo,OOF desarrollo
59903171d,data/raw_petfinder/train_images/59903171d-1.jpg,train,Mixed Breed,,0.4593061269474642,1,Medio,OOF desarrollo
3bedb1ef9,data/raw_petfinder/train_images/3bedb1ef9-1.jpg,train,Mixed Breed,,0.6388632959536327,1,Alto,OOF desarrollo
53db5839b,data/raw_petfinder/train_images/53db5839b-1.jpg,test,Mixed Breed,,0.439042330932747,1,Bajo,Test fuera de muestra
a839e26eb,data/raw_petfinder/train_images/a839e26eb-1.jpg,train,Mixed Breed,,0.6345897218150507,1,Alto,OOF desarrollo
bf1762a3a,data/raw_petfinder/train_images/bf1762a3a-1.jpg,test,Mixed Breed,,0.8422786546569191,1,Alto,Test fuera de muestra
ccf24ab8f,data/raw_petfinder/train_images/ccf24ab8f-1.jpg,test,Mixed Breed,,0.7527603925075927,1,Alto,Test fuera de muestra
094ba0325,data/raw_petfinder/train_images/094ba0325-1.jpg,train,Golden Retriever,Spaniel,0.4516834297313347,1,Bajo,OOF desarrollo
bce2ed853,data/raw_petfinder/train_images/bce2ed853-1.jpg,valid,Belgian Shepherd Malinois,Rottweiler,0.501762591558483,1,Medio,OOF desarrollo
4cc67e8b3,data/raw_petfinder/train_images/4cc67e8b3-1.jpg,train,Mixed Breed,Belgian Shepherd Malinois,0.6560682111361558,1,Alto,OOF desarrollo
38470b3c1,data/raw_petfinder/train_images/38470b3c1-1.jpg,valid,Beagle,,0.516625629802808,1,Medio,OOF desarrollo
bc22c806a,data/raw_petfinder/train_images/bc22c806a-1.jpg,train,Mixed Breed,,0.516580453958832,1,Medio,OOF desarrollo
096c37d99,data/raw_petfinder/train_images/096c37d99-1.jpg,train,Mixed Breed,,0.5739967697603028,1,Medio,OOF desarrollo
51cdc726a,data/raw_petfinder/train_images/51cdc726a-1.jpg,train,Mixed Breed,,0.7069054220705144,1,Alto,OOF desarrollo
e9ac456b3,data/raw_petfinder/train_images/e9ac456b3-1.jpg,valid,Mixed Breed,,0.7355972978081661,1,Alto,OOF desarrollo
d55faa0ff,data/raw_petfinder/train_images/d55faa0ff-1.jpg,valid,Collie,Mixed Breed,0.4277585285595537,1,Bajo,OOF desarrollo
329058ec1,data/raw_petfinder/train_images/329058ec1-1.jpg,train,Mixed Breed,,0.5314972533853846,1,Medio,OOF desarrollo
bb2c896c5,data/raw_petfinder/train_images/bb2c896c5-1.jpg,train,Shih Tzu,,0.3564020179271187,0,Bajo,OOF desarrollo
03c1e47b4,data/raw_petfinder/train_images/03c1e47b4-1.jpg,train,Spitz,Mixed Breed,0.6356881883523203,1,Alto,OOF desarrollo
354e9fc50,data/raw_petfinder/train_images/354e9fc50-1.jpg,test,Mixed Breed,,0.7694011185478262,1,Alto,Test fuera de muestra
4b7f7fcca,data/raw_petfinder/train_images/4b7f7fcca-1.jpg,train,Mixed Breed,Labrador Retriever,0.421823787912569,1,Bajo,OOF desarrollo
4c4ba8c4e,data/raw_petfinder/train_images/4c4ba8c4e-1.jpg,train,Mixed Breed,,0.3303947773285784,0,Bajo,OOF desarrollo
011350faf,data/raw_petfinder/train_images/011350faf-1.jpg,train,Mixed Breed,,0.7024565915436056,1,Alto,OOF desarrollo
c554f052c,data/raw_petfinder/train_images/c554f052c-1.jpg,valid,Shih Tzu,,0.2352236931269953,0,Bajo,OOF desarrollo
a30ec0916,data/raw_petfinder/train_images/a30ec0916-1.jpg,test,Mixed Breed,Mixed Breed,0.6933274597463434,1,Alto,Test fuera de muestra
1f7363767,data/raw_petfinder/train_images/1f7363767-1.jpg,train,Mixed Breed,,0.3822784548630299,0,Bajo,OOF desarrollo
2aac3e0ac,data/raw_petfinder/train_images/2aac3e0ac-1.jpg,train,Mixed Breed,Mixed Breed,0.5184906418247515,1,Medio,OOF desarrollo
7998c5869,data/raw_petfinder/train_images/7998c5869-1.jpg,test,Spitz,,0.5206077335290245,1,Medio,Test fuera de muestra
1a61a5963,data/raw_petfinder/train_images/1a61a5963-1.jpg,train,Mixed Breed,,0.3936588852619316,1,Bajo,OOF desarrollo
cba8264f9,data/raw_petfinder/train_images/cba8264f9-1.jpg,test,Mixed Breed,Chihuahua,0.663778821451132,1,Alto,Test fuera de muestra
ecd574ddb,data/raw_petfinder/train_images/ecd574ddb-1.jpg,train,Mixed Breed,Terrier,0.4992325454560028,1,Medio,OOF desarrollo
e58bebf13,data/raw_petfinder/train_images/e58bebf13-1.jpg,train,Terrier,Mixed Breed,0.4924909198819266,1,Medio,OOF desarrollo
a1543decd,data/raw_petfinder/train_images/a1543decd-1.jpg,train,Mixed Breed,,0.6778344161003083,1,Alto,OOF desarrollo
0f27a7baa,data/raw_petfinder/train_images/0f27a7baa-1.jpg,valid,Mixed Breed,,0.3224762450401244,0,Bajo,OOF desarrollo
15600cfea,data/raw_petfinder/train_images/15600cfea-1.jpg,valid,Mixed Breed,,0.4729690575997108,1,Medio,OOF desarrollo
6a393b32a,data/raw_petfinder/train_images/6a393b32a-1.jpg,train,Mixed Breed,,0.4515333092227712,1,Bajo,OOF desarrollo
36f07fbe0,data/raw_petfinder/train_images/36f07fbe0-1.jpg,test,German Spitz,,0.6742943400357405,1,Alto,Test fuera de muestra
836b6e6f3,data/raw_petfinder/train_images/836b6e6f3-1.jpg,test,Mixed Breed,,0.8002335233279743,1,Alto,Test fuera de muestra
3863ab300,data/raw_petfinder/train_images/3863ab300-1.jpg,test,Mixed Breed,,0.4202715272164221,1,Bajo,Test fuera de muestra
50682d0f1,data/raw_petfinder/train_images/50682d0f1-1.jpg,valid,Mixed Breed,,0.8586792314216116,1,Alto,OOF desarrollo
b0ad07cfc,data/raw_petfinder/train_images/b0ad07cfc-1.jpg,test,Mixed Breed,,0.5792983967969636,1,Medio,Test fuera de muestra
af9325798,data/raw_petfinder/train_images/af9325798-1.jpg,test,Mixed Breed,,0.5092280402086377,1,Medio,Test fuera de muestra
c7726d2a4,data/raw_petfinder/train_images/c7726d2a4-1.jpg,test,Schnauzer,,0.637586837203866,1,Alto,Test fuera de muestra
a7d9451a5,data/raw_petfinder/train_images/a7d9451a5-1.jpg,valid,Shih Tzu,Mixed Breed,0.3417168154670746,0,Bajo,OOF desarrollo
cff311279,data/raw_petfinder/train_images/cff311279-1.jpg,train,Mixed Breed,,0.5399673849059518,1,Medio,OOF desarrollo
51b7034e6,data/raw_petfinder/train_images/51b7034e6-1.jpg,test,Mixed Breed,,0.5614387904074349,1,Medio,Test fuera de muestra
fa87afa7d,data/raw_petfinder/train_images/fa87afa7d-1.jpg,valid,Terrier,Mixed Breed,0.5217426594884977,1,Medio,OOF desarrollo
792e8c192,data/raw_petfinder/train_images/792e8c192-1.jpg,test,Terrier,Mixed Breed,0.6249064342081111,1,Alto,Test fuera de muestra
