PetID,conjunto_petfinder
5b3559bf2,valid
bb051be7c,train
568a5ab51,train
b31045c50,test
86dec16a3,train
1cc20af0a,train
9999c355f,train
89bc4559f,train
8afcd7b7e,train
a9199119d,test
4ea31a03a,train
1ccd49ce2,test
360dcecb1,train
0c64a0f1b,valid
95855babf,test
441594b56,train
9819716c8,valid
63e212498,train
bf7c0f270,test
20c3c2ba7,train
5b945da83,test
3c7dd9982,train
faec94482,test
9cbae8539,train
54314d17b,train
4b45ae85f,train
8c1c5448c,test
76aa06fb0,train
2bbe22924,test
85c4e7a41,train
fd8c80281,test
ad9d334b5,train
134b82d89,valid
06db81e31,train
d3ffc5c1b,valid
688b3183d,test
412d7406c,train
e67b88329,train
0c4e78176,test
9e6570928,test
660dd8ded,valid
950dd345b,valid
215345b52,train
ab94dbe57,train
b72a62a33,train
897e065bd,train
b2dbd92b1,train
c05b74b05,test
876dd37df,train
fd139f4e4,train
1d669183f,test
7fa3ab674,train
e4ece4eca,valid
5b1e90385,train
f60779a3b,valid
5943080b2,train
3c2e29219,train
ef14eb18e,train
7efb36b65,train
cf8539482,train
2ac979cf7,train
7374edef0,valid
3aa4a07dc,train
2ce86e3a2,train
df0933e46,train
3af847ce9,train
09e39377f,train
4236c9245,test
2e3c8edaf,train
2d63b7c4f,train
48dd04601,train
2da9b0c2c,train
44d1246e0,train
a1019e087,train
598f49a8f,train
6bc347d2d,test
705a6dffe,train
c947d8169,valid
492e0cc50,train
e10252ca3,test
1d2a7f0dd,valid
d8519e771,valid
4518f180e,valid
3185aa328,train
9ba7b7b9c,train
692bde33a,valid
cd469a42f,test
537b5f09b,test
9d64175e7,test
1adb292f6,valid
1c4afcc03,train
054f35a8c,test
d7282183b,train
895d8c870,train
e66ee4be8,train
81efac010,train
4f7a70728,train
a21f20530,train
a091487fb,train
dcecf2ba5,train
4bef58278,train
caa616482,train
31e9530cf,train
cbf3467d9,train
358270782,valid
0c6c71a55,test
1c901d8d7,train
4079020a6,valid
0a38a1059,train
807e3b981,valid
fc93d7cc9,valid
1cc66d907,train
518384a79,train
8b0fa13e1,test
373b98352,train
5eb152e2a,train
3e2347b40,train
afe9d7dca,valid
ec83e77f0,train
3947180ba,train
f83c963d2,test
15b5da7f8,test
b5ce44276,train
992170cac,train
95e61ce61,train
f40b68c08,train
9907dde11,train
33ed78569,train
8d650d311,train
58e2cf3d9,train
d6d6d4aca,train
288445cbd,train
1b0d28fab,train
7fb135352,train
43c8e589d,valid
d7cc44152,train
a90da3a12,valid
67967b0b0,train
d22eb6266,valid
9e399c659,train
9a5da8156,test
365f29337,train
b9086e44f,train
1b5fd0e44,test
be340bbe7,train
370d17232,train
a88845c74,valid
387147d00,valid
c320a6005,train
6f0d943dc,train
f48338adb,test
742462799,train
c1917c88e,train
63057be1d,train
91f52526f,train
a6da4c5df,train
ecad4a875,valid
71eda06c6,test
d54d84b63,train
8e92ebde6,train
ff85f13d7,train
4cef5b961,train
efb36dced,test
03926867a,valid
62ad62e0a,train
ef0822572,train
23987e634,valid
1cd970978,test
4ac47ceae,valid
926c92b39,train
f348564a5,valid
ab5964338,test
b72bbd6db,train
d6243bdf8,train
69ae5dba1,train
e74dd0579,test
28c34e5dc,test
2cdaa8a5d,train
defebd6b4,train
f99149151,valid
a345b4406,train
91d238a62,train
b985b4ff9,train
0b74e375f,test
122683077,train
d246be504,test
f500d6361,train
c05adb8fe,train
a2124f529,test
052c95a93,train
343c1f526,valid
35bb8ee8f,valid
e454518b8,test
83703d7e0,train
29193bf76,train
197c5ed9d,train
87b60f563,train
4cbc3433e,train
644d07ccb,train
27ce98a2e,train
175af62c1,test
97a80f8b3,train
26662f4f9,test
fb507a1cb,test
1ef4df30d,valid
b7f7e01c6,train
bafa8c847,train
7eff2bd81,train
acc741f2d,train
4552e7972,train
63a3f229c,valid
81ea0e01a,train
4f5205d2b,train
a8f43bea5,train
be0635ef2,train
da9b9db54,train
9521ff66b,train
a07440416,valid
4fe9ef7ce,valid
5bd541f6f,train
3cf8487d4,train
aa11bee11,train
ae17429ae,train
0a3fc490f,valid
23c4874d8,train
394217006,test
b2406f38d,train
f91cc9f0d,train
053d121b8,valid
2259cf6f8,test
a6fea1d1a,train
a8055a2ba,train
9fe6f98a5,test
b73a7ca90,train
aa40c19c2,train
f94991b4c,valid
aebf47483,train
ace26786b,train
9ef928aa7,train
c40052aba,train
ac8229264,train
e0d18f038,valid
a88733fd1,train
88cdc9a60,valid
2625dcb50,train
00c19f4fa,train
bf190a061,test
1cac8717d,train
19f5a15ab,train
484346fbc,train
dd5f93066,train
e3e339d6f,test
e04d44883,test
8623ecf43,train
cf85bd080,train
1d6a1b32c,train
7000a4f76,train
5955c1678,train
f245f7d4f,test
6b2fc7a10,train
c83fe0079,train
923da13c4,train
26a7ffaa7,train
c3b94defa,valid
714b4fa64,train
0f1424059,valid
66fcb54d7,test
9684a1603,test
6c9e1c82f,train
5b4745340,train
39944ac3f,train
b02c50d9d,train
b34a4f038,train
372433bc5,train
07cc0ce27,train
eff4a47b5,train
73dedcf29,train
ff16e6dad,test
5ff246254,train
f33406495,test
1045bb4c4,test
500728fdd,test
94fc65b67,train
91c023cb7,train
138035c7a,test
10949ac80,train
e46373e2e,train
798fae45f,train
b18e25ae6,test
77b247a02,train
2bec9dd86,train
7e43a342a,valid
1cbe873e7,valid
e1f0c1add,train
9e2a19b16,train
7e6385ded,test
8d301b5e6,train
66d4911f9,train
4325e9930,test
b9f58834b,test
b356b0f05,train
10eaafcd9,train
a54497b9a,train
b0c159af4,valid
87fa5c42b,train
f5d7daf1a,train
b6661be84,train
28af3f2c9,train
fd717a456,train
429df135c,valid
bc14cca27,train
8bf2cc0a1,train
8d0f353e2,valid
7d0367e19,test
3b923cef0,train
35b728d0d,train
5fc06cf73,valid
a0f2d927e,train
59f4e3255,train
029b05087,valid
6568f907c,train
b0d8b0778,train
5493d0771,valid
59c9f850a,train
8b17616d3,train
cd668b430,test
03ae93b48,valid
a2cd25e49,test
3e411bd12,test
036c684d3,train
110682438,test
9e4420002,train
2bc51f69b,train
eac772633,train
573f51aca,train
39a66e7cb,train
b9d49b198,train
7c139389d,train
e3fb26abc,test
8e4f0e111,train
9c443e54d,train
29a9fdad5,train
2ca3f6d92,test
649589d9f,train
121ee5fa0,train
7a6bc9e55,train
032aefa61,test
88f79f7ee,train
1ef5b1310,valid
5e9737811,valid
46ef61c91,valid
d8697f0fd,train
bdff3528c,valid
98d3a24b8,train
2cc0c6dee,train
c0503dd75,train
26bba34a6,train
c92b59557,train
034259113,train
5287fead8,train
ba4811f35,train
1349f68db,valid
48432dfa0,test
03188ecad,test
91c2edae8,valid
d680ddf5d,valid
6ab0ddda3,train
f9e4762d2,test
fba2f803d,train
3757e3734,test
36d764abf,test
dce7af31c,valid
4733d5e7a,test
0fd9076d7,train
6fea8ac52,valid
6e50b52c9,train
6914ade58,train
560d2b399,test
9b09190e4,train
af4941f15,test
7e3c6f81d,train
e2bb56954,train
3dd6ea6bb,train
2f3d368d3,train
072bb91b4,train
b7351540f,valid
8e0d93659,train
fa89bfa82,test
5ac95823c,valid
2cf6b6627,train
ad5250ecf,test
e156e8aa0,train
4b3efcfe0,train
f555570eb,valid
f8530e295,train
5c7136c2e,train
bb90447e5,train
e218c632b,train
f394d4aad,valid
92b5de07f,train
3befd2af6,valid
dfe83669d,valid
179c21d17,test
595b8d58f,valid
cf9bc2dc8,train
323f562e0,test
e2f5253f7,test
93df8b5c7,train
51e25fe8b,train
f72db59b3,train
48c9474d9,test
9e2af0f7a,train
d7dd71467,train
43d31be6c,valid
4a4d8cadb,train
5e203eeaf,train
eee978cc3,train
cfbbeec5a,train
0e9c1385c,train
8da7afcd4,train
2cb770ad7,test
79e510cb9,train
fa1d3af33,train
420193f17,train
82ab0ebbd,train
bf37d753e,train
0de6709ab,valid
703f1a4c4,valid
a8518bd6b,train
6c5a7a1ef,valid
05fadeacd,train
cedeef1a7,test
e633a6647,valid
2fdc23bcb,test
43c623f94,valid
d6209194b,test
4edc9ecc5,train
087804d85,valid
bb928145e,train
27bbc8c4f,train
99c110585,train
cabb4127e,train
a2665a33f,train
de8b7400d,train
8e3e0ffde,train
e7a8fea6b,train
5b7007847,train
8bdffc917,train
63e2cb92e,train
a5f027ab8,train
6e9e0ce30,train
fd39fef15,train
c120a6f75,test
22abde55b,train
6e31c7d5c,test
a6adb9a9f,test
7efce4735,train
4dbcd1d36,train
7125e101b,train
bded2690b,train
9ac5a9faf,test
83502a253,valid
5d3c9feba,train
97dd55a08,train
8e3c58de2,train
65c2785b3,train
52dae90aa,valid
01b167b92,test
8d6b89eff,train
402799b02,train
abfad94f2,train
c57a0afef,train
de97498e6,train
70edbb1e3,train
e5ffc0a9d,train
3086dc257,train
b5fd8a091,train
546cf9e37,train
8bc5380ca,train
f27a94272,train
0819ac2f6,train
d48e16ef4,train
49f12d27b,train
2374a1c12,train
640dbb3b6,train
deb0ad8cd,test
78631549e,train
8b03c494a,train
e493537b3,train
63562f208,train
1c8ab73ca,test
23e36bfd9,train
189eaf5c4,train
0b110b315,train
267841852,train
4ae292968,train
10124968c,train
dc3066d92,valid
88db34068,train
e7e23bfbf,train
ea678fb08,test
ba16e7f4b,train
b4060a70e,train
5fc55b842,train
e4c9325d9,train
1fba191e3,train
e2b705117,train
79b439763,test
8a6f301fa,train
dfb7301a8,test
f160ae385,train
a05674125,train
d9175b948,train
1faffda03,train
5606b4630,train
ec9da833d,valid
785150e60,valid
3e25d4fb8,valid
20f870155,valid
f29afd123,train
6d55edd17,test
cdd50f583,valid
ea03ccbba,train
9abb10f2f,valid
5eee1e783,train
41ce762ce,test
22e4974f2,train
5c109cb7c,train
82c90e313,test
7dd6704a1,train
0af365e26,train
5c4c1d10c,train
a868df43f,test
277210bb9,train
d0f4115e6,valid
a90c3dbd7,train
7aef49fb2,train
75f3f26cd,train
2b8008b16,train
38fc09756,test
c504cbfd4,valid
bd2f5699b,train
89ba257e1,train
f89c6f6a6,train
f6c14900d,valid
2716a01b4,valid
d9b4b1930,train
5b7fd5349,train
0594ed847,valid
5aefb7197,train
1bc97732e,train
9e5476a10,train
8de855263,test
500327aed,valid
34452eefb,test
0063bd7e0,train
25c681109,valid
b28acaaeb,train
16ce3524b,test
5b8610245,train
083f50328,valid
62d09ac7c,test
67e77a11c,train
28e14ee81,train
755f10f8a,valid
2db012118,train
1043aca38,test
8ccda6476,train
e0a1e1ecd,train
53964c5d0,train
4427541c0,train
fd1bf9554,valid
8c2e6c331,test
be917151a,test
59c474c59,valid
b41fd3816,train
c59fe4bcd,test
db5a260fa,test
ded3b183c,test
842c9622d,train
9c296a253,valid
3e0ce6020,train
faa139539,train
c4dc1e8fe,test
97cdcca1f,train
c5d0fdfac,train
28e86bb13,train
5d517a321,train
62eac41fa,train
09c00211e,test
2262be7e9,train
7a7277559,train
bb74a9d58,train
91acbbf47,train
df26f1098,test
b88fdc7ba,test
5017052e7,train
d43834f69,train
01d646ea8,test
803c3b444,train
617ee6976,valid
fd3804c20,train
5181f9924,train
bd2084cc9,train
6c55e596d,test
4363acad4,train
da8d56dff,test
903523a17,train
cd1947175,train
0e56a693b,train
642b0dbac,train
55b9c70eb,train
7509ed502,test
f2be40d43,train
add3c45c6,train
cbf6b6e42,valid
2eaab0cb1,train
fffd9b5a8,train
92d830572,train
5a089c77f,train
4b9f45715,valid
f8e3f9ddf,train
21fc38738,test
1c3793826,train
e31e27ce7,train
cc0a49f6f,train
7559336dc,test
32168f6f5,test
bcfea60f5,valid
e5317b212,test
b49c33f08,valid
ad4a30fcb,train
931fd5858,train
9afc068ae,train
bba70dd12,train
230009c15,test
c4fcf4990,train
17d9c9586,test
c2cad7ef6,test
68ac3848d,train
6dc40f9b5,train
3d3006ccc,train
7314ad440,train
c1ecd33ac,train
2d06250ab,train
8ab1bbd3f,test
59a23bac0,valid
ac1eab621,train
90e582b0c,train
b30bcaab6,train
f4c32b8a5,train
edcc13ccb,test
610c05772,valid
ece3629b4,valid
bb714a80a,test
73a25206b,valid
26ceb4ba8,train
ba20d5a08,train
f3082fa97,valid
a6deb30e1,train
93eb14f37,test
681a6f552,test
27058d03f,train
c71d537da,train
437b01de4,test
3b9f04df5,train
bb16182f7,train
7e704dadb,train
505034c5a,train
88edfa259,train
54e0ac09d,train
69275e62d,train
4359d65e7,train
6a00de73d,valid
aa0901313,train
541400630,train
dd7732e86,train
b2b9c5176,valid
704737525,valid
708189e17,train
139f58538,train
5e2e48bb2,train
b9005c792,train
716167b76,train
f447d931c,train
2177b28d2,train
d320b7121,test
93e53882d,valid
2ef182fc5,test
5918330ac,train
b1c7e0838,train
f2697fe84,train
645914c88,train
1b9b55f0b,valid
a41b62aa8,valid
5c9d75ab9,train
17ba1d7ce,valid
e95d902dc,test
f071f1cb7,test
9a7885841,test
eb3101bcd,test
4badb22cb,valid
5b3c81931,valid
b3a19b9dd,test
d870d5767,train
fb570c67a,test
c9c5b665b,train
7bfe95866,train
07cfb3380,train
2cf6ead97,test
f5f1ea56c,train
1aaa74b35,test
06c5ddbd6,test
f97d14e01,train
ddeeba131,train
ca121ab91,train
d755e40d7,valid
48cd2ebaa,train
d202e4c9c,valid
c6a2b6ae1,train
84998166f,test
79a352e54,train
fb1a745e6,train
1d5870131,train
879c40dfa,valid
0d873789a,valid
619d6fdf8,train
fe879c04e,valid
c90570913,valid
b690774cb,train
78599649f,train
059cfed40,test
65829d12f,valid
c1577c976,train
1c8a8385e,train
3d9ee26e3,train
c7a324d3d,train
678d21531,train
107d56dc4,train
646fe5d09,train
e2e5b8ae2,train
5b26ccfdf,train
d16f1d371,valid
7b22d0224,valid
cea713af9,train
24af5742e,train
ae84e47c8,train
64dbb2214,train
549c35706,valid
832110a99,train
ccf8c71f6,train
eff316e87,train
ee34f3079,train
021b0b7bd,train
49b868ae2,train
529c2e04b,train
1d911bffb,test
b968b85c1,test
6cbbe5cd9,test
d29627289,train
c2b92d7a0,train
48cb3c66a,train
1cfc647dc,train
61338b2e9,test
429017e9a,train
bc4f18ced,test
a1a9e48a6,train
7133c0c97,train
86629a3ee,train
b9f90bdfe,train
7595f467b,train
192303603,train
45f8df95e,test
ed9885dcd,train
c5b5d2650,valid
12653b9bc,train
bcf657071,train
314e041cc,train
0fae8116c,train
ea4c18b67,train
ba04f3e21,train
a0fd5da22,train
3821d75e9,train
20f05426f,valid
bac34e381,train
c4ff3b712,train
063521459,train
0e1a54250,train
ce768b010,train
619dcb4e6,train
e4dd90768,train
10e1cbfdd,train
49d1423d5,train
01e6a888d,test
b414c5dd9,train
79f358573,valid
9c714104f,test
ba030cdba,train
c457ca802,valid
8a9bdc274,test
f8710e158,train
eddc2e2ae,valid
d5cbed556,valid
0e8887c13,valid
5c1fa6bd2,test
b2676e6b1,train
1bde9cc3f,valid
8f90bba4c,train
0cf709a59,train
573f877f8,train
02f89bdcb,train
0c281122e,train
511b4a044,valid
9b7179c65,valid
61e477c0a,test
6d67ee4d1,test
c659e8a32,test
2401dd6df,train
becd6c70d,train
4b2aa880a,train
f51667d46,test
68838474a,train
3745aa22f,test
548df7912,test
f246dec63,train
6a546bfb7,train
99859bab7,valid
5d02f91fc,train
c87651546,test
75bc667ae,train
b1021dc35,test
c042fa2d5,train
f45b98b4f,train
4c04c9cba,train
e3f28534a,valid
f0ba86cc6,train
c7c443855,valid
257a99aa2,train
94afcd90c,train
26edfaa28,train
c1da8c2de,train
3a4ce4c6e,test
62d822791,valid
a9294a9ea,test
a97a679b0,train
fb9833d4b,train
c29a364bc,test
6cc070892,train
6e61a7b46,train
fc0952bea,train
dbfc5a778,test
06666dc09,train
31353ed83,valid
d605fa35d,train
e5155cda1,valid
cde0d8e8e,train
6b7f2c603,train
095314294,train
49a867af7,test
1712ba40e,train
610ece7bd,train
9da5c9d23,test
30aa1059a,train
ef7bdaf3a,train
f1775b51b,train
2a2b95086,test
67db5accd,train
c001473a1,test
4910ac042,test
92b6acf73,test
7e3607e1f,train
5893f7a9e,train
3dc98128b,train
8a302ccba,test
a0f76e19b,valid
edb154f1c,train
0dff88b6f,train
6f18704f7,train
093cce3a1,train
aa91c3400,train
e86af84c5,train
77a6f71e8,train
2885ade43,train
5d3289417,train
75b726ba0,train
39ba962ef,train
31eb7b312,train
171113c99,train
acfbc9b71,train
fa3df8921,valid
c491ec026,test
f5819a31d,train
2abfa66d6,valid
c99e3a906,train
44d722701,train
3ae326dba,train
8f1ccbc6f,valid
03aae5768,train
ceec02726,train
b2876d101,valid
44f048354,train
dce0ccf91,valid
ab2c124e7,valid
8de170932,train
44965fd2c,test
dd074b8ba,train
5e10e3f87,train
3cbe65e9a,train
e6ff63097,test
060d1de98,test
33a9dff78,train
da9d78f91,valid
ce0412bad,train
a7560614d,train
2ddad75c0,valid
7d25ac957,valid
7413a61ae,train
e7da5a824,valid
8421c66e6,train
074d26284,test
23b64fe21,valid
0aa2ce4a9,test
9725fc542,train
656246ceb,valid
7f352f8dc,test
dcd8e75d3,valid
a2656874e,train
fef340804,train
afa1e2afb,valid
d574448ee,train
0306e85dd,train
3ff737b0e,train
fc2925be3,test
ecf521843,train
736b228b9,train
375a0eb3c,test
ca659fd81,train
ac8fa1b6c,test
82f95b703,train
780dff088,valid
352ba3335,train
e3e66cb5a,valid
40156a896,valid
76a045292,train
0c5d5968b,test
8d970238d,train
41e4cc1de,test
7811bdd84,train
cdf5760e8,train
57dcbe4c9,train
7c82670f8,valid
9702a20bb,valid
e67f7787d,valid
8b5a5458e,test
152880177,train
fabc9bfec,train
379d5e10d,train
ed08c717d,test
4df0d1886,train
9a719040f,test
881aefbb9,train
126cfd595,train
c6e25d716,train
991c722c1,train
ddc2e31c0,valid
d9c6517ae,train
3b2a0338e,train
84efe95e8,test
435f8cb3d,test
8d047d078,valid
2f0abd493,train
3eaa698d3,valid
9cf90beff,train
4eae8cc31,train
9c777bb01,train
66a287bdf,train
5510ac89a,train
fc0b0843c,train
e1d86f0b6,test
41ee5af3c,train
062f73a4b,valid
0ea0beb3c,train
106f7b51d,test
87a3ef269,train
bd4404a60,train
c7cfbc8e9,valid
31653bea0,train
14cbb81c8,train
843d24f0a,train
53b996932,train
979d48d7b,train
40c204453,train
1eb7eb47a,test
4c5db9ed6,valid
822b31b85,train
84b297843,valid
26e7f93e8,test
a366ce2a5,train
92d0ff357,test
dff412d60,train
323803a9b,train
404eb3b06,train
d1052eb2d,train
bbab88df0,train
b39f3f7ad,train
694653d6a,train
cc22a5abf,test
8c10b6035,train
db8a8df8a,train
4dc593f4e,test
420bdee9f,test
95636a0d9,valid
a8ba4dfa1,train
f29dc8be2,train
470fba174,test
56f62a309,train
9ca5f1891,train
adc5ada07,test
769579681,train
77c076881,train
7da9d50b1,train
00af25fc0,train
804c6c78d,valid
a8b358af2,train
8e68a9075,train
79a6cc443,test
99a9c9a23,train
c7bb75711,train
f67786a70,train
51d637766,train
efd269df8,train
73b5c37dd,train
8f214e361,train
244144067,train
0493336f7,train
d1fa13f8d,test
486f89692,valid
c18106b39,train
afc71f432,test
59e7b5f52,train
5182392d9,train
72418da1c,train
6fe7448a5,train
762a1ef1a,train
e3fa5b2be,train
6dd12152a,test
8940dfe55,train
82905a82e,train
1716cd645,train
58d54417f,test
387701d9d,train
97094f7ec,test
1a6729b6f,train
4fd97d6fe,train
015fdb354,valid
07b2a1416,train
51398fac1,train
fe250bce9,train
e62c62127,valid
d33f898e4,test
d8727d356,train
d99c980a9,train
8aec4488c,train
c6d378000,test
345b95213,train
814740bc3,valid
6bbcc7ea5,train
a399a151d,train
23367e78c,valid
1b8ef81e3,train
7a1d75edd,train
0659c05d5,train
4c674cc1f,train
5353b2283,train
da5d1c5ba,train
7a2ea6461,train
2023404f9,train
e29fd3f0a,test
ff361d3b6,train
d09a7dda3,test
14a1d0eb4,train
1027c621c,test
513062327,test
91306f563,train
b3f83cef6,train
db5d27601,train
11c88e3be,train
bdcd82280,train
45904d2be,train
f247a5242,train
a86f09670,train
c82b8b2c4,train
7803e9e5d,test
63afbf2f2,train
89c980093,train
699365a99,train
48d1bb550,train
3c9dc7370,valid
701c7e67e,train
303696f08,test
2ef8bed36,test
daed4ac40,train
d6b7b63de,train
5c9de0c0a,train
964b2fec4,train
8fd0bd843,test
9e3239219,test
d3ebee32b,train
33dda6165,train
d3bafdff5,train
c11ca8051,train
b412a3f6a,valid
c790696c7,test
34edfc9d5,valid
6f41847b5,valid
98da79d01,valid
4a78a1859,valid
d806d8c60,valid
2fdd78c55,train
1f3e595eb,train
92fa4a896,train
4b8b0a817,train
bb32a589b,test
036e015d2,test
9b5df2f3d,train
73d65de2d,train
2b666036a,train
db745332f,train
1e4b7018a,train
246c3850a,valid
eada14618,train
49310cec4,train
2dd6e4186,train
de591574b,train
c54ab239f,test
10c24c385,train
bfdd20655,train
31a77d7ba,train
df9a4b31f,train
a7baf1366,valid
d8e376a50,test
181d40c5e,test
33f056cc7,valid
d36f47834,valid
886debfe8,valid
6029e0ed0,train
4dfd61242,train
2599e55c5,valid
ca40312db,train
f8d16f3ef,train
963520a2c,train
2c5b817a7,train
26d17afbd,test
86ff8539d,train
45c871da9,train
0ed23a049,train
02126e289,test
012a1a396,train
af7125abe,train
a09a76aba,train
aee1ad5e4,train
a6c836abe,train
be467e42b,train
4a2544358,valid
a5f576bb1,valid
1aa39ed52,train
74a9b9a9e,train
ddbb99929,test
c1548b685,valid
092b32197,train
167a6dcf3,train
1e1727250,train
51196cf13,test
bfc46890f,train
6cd340cfd,train
c16df543f,train
a4cec9f83,train
a823f714b,valid
28060651e,train
570fdcc4d,test
b4f69489c,train
8837fcacc,train
bbd704c14,test
521320b95,test
87ef4d3ca,train
10f4c8d8c,valid
94aec9453,test
6975353f1,test
fcc2ea490,train
5925cf3fa,train
8d3b5e6e9,train
3b0238af8,train
e9e9c9efe,valid
919ebd16f,train
a031e3771,test
2bf4445c7,train
6f1e6e8ed,train
35c9855f5,train
1e34e1ebe,train
a630f3a73,train
cfd0757cf,train
a54202bba,train
e9fa49f8a,train
967ee6c2e,train
b532e9588,test
29eda0717,test
f75724b44,train
2b3387bd7,train
1f9a15807,valid
584ba2890,train
d83749129,valid
f293ae915,train
8ae60c34e,train
4f75e3aa2,test
01d981c81,train
d6fd7962e,test
e554a9066,valid
1ddc14ad6,valid
01c6d3224,train
8cae4a15b,train
e7d595174,train
9f07e684f,train
1736706f9,train
298ae7ea4,train
be5f7a129,train
f3778f601,test
d0e2d8d15,test
555e742f9,train
eb81b0503,test
ab4ab38d7,train
bef49a74b,test
d08d2829f,train
39366118c,valid
c272d9284,train
5792107ef,train
719917454,valid
dac37d01d,train
9e6d5d0df,train
df0a5e6c5,train
abea0e83e,train
d3975e1bd,train
4a66f74ff,train
9945962c3,train
355048bb7,train
7fb5c3b87,test
ce26d6864,train
7a875ef01,valid
3d8a35224,test
f124ecf25,train
9120f2894,train
af3d7c201,train
9b2316d19,valid
ce6afb606,train
2b7222d13,train
44594e996,train
764837930,train
8a811328d,valid
fb2dc3fb7,valid
062e2772c,train
eb350f2bc,train
929528b36,train
44da8c2a0,train
28ef05fe6,train
785413d29,train
bdc7db9b6,test
bddc0b2c7,train
387a2639c,train
65266fe36,train
e4b90955c,test
150bf58e2,train
6464f2352,train
fab1170a2,train
172433b2f,valid
4daad230c,train
d2f04a19a,test
69a1b02f6,valid
c62a2a817,train
b854220cb,train
e282d2bdf,train
ec496eb44,valid
9fb186834,train
7e6d7cbb3,test
29fd25bc8,valid
351d29156,train
b9d28a286,train
c1c16ac86,valid
cdd815db9,valid
9b3e95995,valid
1635eac9a,test
14bf62107,valid
802a18435,train
047c20d1a,test
9761c645f,train
7a87da606,train
c1aa4142d,train
df89a82ab,train
f7b533990,test
2204729ca,train
af6364af9,valid
e8dc8fa13,train
e333feca8,train
e653e3c51,train
fdbc1c567,train
3d751fe45,valid
351d1e748,train
8f1b39562,test
e4460cb03,train
c8f4a2877,train
0753ad1cd,valid
eb6c84ec0,train
75a803430,test
33826a08a,train
ec0fd1a7e,train
330943a7e,train
c1ed602f2,train
fc6976a96,valid
c467f8702,test
ee0e059cb,train
44bc5f67c,train
0256cac2b,test
239326fd2,test
6276a846c,train
870e7158b,train
7f3f14a72,test
3983e7c06,test
f1e99433d,test
01c3c09df,train
102c931d8,train
6b446b436,train
e32c29f03,train
4eb9088a2,train
74ca92e79,valid
8f1d6224d,test
08f40f232,valid
1f33216f7,train
ef4059fae,train
ef7c5813c,train
fd48a560c,test
210b8d077,train
6ba094bf4,train
96462a567,train
146aa46b3,train
5f5d44f43,train
1930bcf64,test
b586e1ea4,train
428fd4ef7,train
ef8d291b0,valid
5597af31b,test
52ec30101,test
9ee7776db,test
14dcf6ec8,train
8db729086,train
58bfbd845,train
109d21b69,valid
b28bc9e65,train
863947277,valid
2ac3ca459,train
a3740bea8,valid
cc628c147,test
0c47e700c,train
76017363e,train
8de1c1ca1,train
c432261a7,train
df9cc49a1,train
07e6b5eae,valid
0ff50cbd5,train
8310e47df,valid
dd4f3b8a8,valid
39816161d,test
9d70a0499,train
4a2270c3e,train
d76e9dedd,train
d1f80f7d1,train
1d4adbcc2,test
7986a1870,test
15538a661,train
6bb85e53d,train
7a1f83080,test
bbaa4a431,test
10bbe5ea4,test
ffb33c204,train
54ec12bf6,train
ded8d95c0,test
dc8caa6d2,train
f8b975c1f,train
311157c79,valid
ad6992c20,train
4c0de1708,train
f5de721c8,valid
fe2cc3feb,test
24e800fa6,train
02cf14499,train
521e214ec,valid
edd25890d,train
3d9b4bdc1,train
a1eb5f685,train
89792afe0,train
c7f20f68c,train
e2c1b469e,train
784ec5ba3,valid
d2c9dd7d1,train
65de38d1d,train
117059fe3,train
ac813296c,test
e456bf863,train
6b10d4880,train
67839e63d,train
77014fe37,train
8f1105e2a,train
55247ed35,test
6220663ba,train
b5486d844,train
48a2123f4,train
d6ff1af86,train
d76134f00,train
48594b089,train
53f434ae8,train
e1a2d9477,train
558ca2c00,train
9deb1340f,train
3dae967f1,valid
76dae2b3e,valid
a90161422,test
67af2d880,train
1e45f7387,test
662564431,train
73ec4c916,train
419d296e7,valid
4dff83c9f,test
07b2296d7,test
8cee52ff2,train
0cbe33a44,train
91c4cb54d,test
2a6bb49f5,train
d08efa704,test
c70867d90,test
f11772123,train
eec3cbd6e,train
ee8bf2efb,train
44a541574,test
8bf424910,train
f135e422d,test
09ef02857,train
847a8b31d,valid
6c44c99ef,train
9160fdb5f,test
8132fabfd,train
0244298a9,test
787a8c11d,train
35d9045fb,valid
8cc02d983,test
01928bd13,train
618bb4def,valid
3a8f24615,valid
bbdcd94a9,train
e239373ff,valid
3517189ab,train
b73c5a1b7,train
7193a5332,train
81670cf7e,test
055825f1c,test
a37a24a58,train
a12589a09,train
8e343f4df,train
3c43b7541,train
3e9a56447,train
dc9557824,train
4ad9ea6f0,train
1d5a59ca9,test
113bc00e8,train
0c200f7a6,train
967fa3210,valid
525947b88,train
62817491e,test
a6396a580,train
a40a8c0ce,valid
40ea976de,train
f4c9a0b24,train
a6a0b1762,train
a7d65135d,valid
adfa73768,train
93bffe78b,test
5accbdfad,test
6c7db281b,train
ac6adc2e4,train
59903171d,train
3bedb1ef9,train
53db5839b,test
a839e26eb,train
bf1762a3a,test
ccf24ab8f,test
094ba0325,train
bce2ed853,valid
4cc67e8b3,train
38470b3c1,valid
bc22c806a,train
096c37d99,train
51cdc726a,train
e9ac456b3,valid
d55faa0ff,valid
329058ec1,train
bb2c896c5,train
03c1e47b4,train
354e9fc50,test
4b7f7fcca,train
4c4ba8c4e,train
011350faf,train
c554f052c,valid
a30ec0916,test
1f7363767,train
2aac3e0ac,train
7998c5869,test
1a61a5963,train
7b6629627,valid
cba8264f9,test
ecd574ddb,train
e58bebf13,train
